"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"43","복합조미식품","교토부","2015-07-07","550","불검출","불검출","적합"
"44","소주","미야자키현","2015-05-08","86.4","불검출","불검출","적합"
"45","청주","훗카이도","2015-05-13","108","불검출","불검출","적합"
"46","청주","시즈오카현","2015-07-01","216","불검출","불검출","적합"
"47","청주","시즈오카현","2015-07-01","432","불검출","불검출","적합"
"48","떡류","니가타현","2015-07-03","570","불검출","불검출","적합"
"49","떡류","니가타현","2015-07-03","627","불검출","불검출","적합"
"50","떡류","니가타현","2015-07-06","570","불검출","불검출","적합"
"51","떡류","니가타현","2015-07-06","342","불검출","불검출","적합"
"52","떡류","니가타현","2015-07-03","513","불검출","불검출","적합"
"53","떡류","니가타현","2015-07-06","399","불검출","불검출","적합"
"54","떡류","니가타현","2015-07-03","513","불검출","불검출","적합"
"55","떡류","니가타현","2015-07-06","513","불검출","불검출","적합"
"56","떡류","니가타현","2015-07-03","399","불검출","불검출","적합"
"57","떡류","니가타현","2015-07-06","513","불검출","불검출","적합"
"58","떡류","니가타현","2015-07-03","513","불검출","불검출","적합"
"59","떡류","니가타현","2015-07-03","302.4","불검출","불검출","적합"
"60","떡류","니가타현","2015-07-03","100.8","불검출","불검출","적합"
"61","합성착향료","야마가타현","2015-07-24","11","불검출","불검출","적합"
"62","합성착향료","야마가타현","2015-07-24","33","불검출","불검출","적합"
"63","합성착향료","가나가와현","2015-07-24","11","불검출","불검출","적합"
"64","합성착향료","가나가와현","2015-07-24","11","불검출","불검출","적합"
"65","청주","니가타현","2015-04-02","1,900.8","불검출","불검출","적합"
"66","소스류","훗카이도","2015-07-18","108","불검출","불검출","적합"
"67","소스류","훗카이도","2015-05-21","4,800","불검출","불검출","적합"
"68","소스류","훗카이도","2015-07-17","120","불검출","불검출","적합"
"69","소스류","훗카이도","2015-07-18","180","불검출","불검출","적합"
"70","혼합제제","효고현","2015-08-05","34","불검출","불검출","적합"
"71","소스류","훗카이도","2015-07-24","416","불검출","불검출","적합"
"72","청주","교토부","2015-07-01","720","불검출","불검출","적합"
