"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","158","961,495","1","1,800","92","927,274","3","3,185","62","29,236"
"8.17","51","856,632","1","1,800","42","851,378","0","0","8","3,454"
"8.18","107","104,863","0","0","50","75,896","3","3,185","54","25,782"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
