"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","시즈오카현","2015-10-29","506","불검출","불검출","적합"
"15","어묵","시마네현","2015-12-11","2,350","불검출","불검출","적합"
"16","어묵","시마네현","2015-12-13","720","불검출","불검출","적합"
"17","어묵","시마네현","2015-12-16","200","불검출","불검출","적합"
"18","어묵","시마네현","2015-12-11","1,008","불검출","불검출","적합"
"19","어묵","시마네현","2015-12-15","420","불검출","불검출","적합"
"20","어묵","시마네현","2015-12-03","910.8","불검출","불검출","적합"
"21","어묵","시마네현","2015-12-09","564.5","불검출","불검출","적합"
"22","어묵","시마네현","2015-11-15","480","불검출","불검출","적합"
"23","어묵","시마네현","2015-12-14","360","불검출","불검출","적합"
"24","어묵","시마네현","2015-12-02","1,000","불검출","불검출","적합"
"25","어묵","시마네현","2015-11-17","150","불검출","불검출","적합"
"26","어묵","시마네현","2015-12-07","1,908","불검출","불검출","적합"
"27","어묵","시마네현","2015-12-16","659.6","불검출","불검출","적합"
"28","어묵","시마네현","2015-12-11","400","불검출","불검출","적합"
"29","과자(비스킷)","니가타현","2015-12-05","247.2","불검출","불검출","적합"
"30","과자(스낵과자)","야마가타현","2015-12-02","60","불검출","불검출","적합"
"31","기타가공품","지바현","2015-12-03","50.4","불검출","불검출","적합"
"32","기타가공품","지바현","2015-10-23","37.44","불검출","불검출","적합"
"33","캔디류(젤리)","아이치현","2015-12-04","116","불검출","불검출","적합"
"34","캔디류(젤리)","아이치현","2015-12-08","244.08","불검출","불검출","적합"
"35","청주","도치기현","2015-12-10","4,860","불검출","불검출","적합"
"36","청주","도치기현","2015-12-08","1,555.2","불검출","불검출","적합"
"37","캔디류(캐러멜)","훗카이도","2015-10-23","52.08","불검출","불검출","적합"
"38","소주","미야자키현","2015-12-01","673.92","불검출","불검출","적합"
"39","캔디류(캐러멜)","훗카이도","2015-10-23","72.24","불검출","불검출","적합"
"40","캔디류(캐러멜)","훗카이도","2015-10-23","52.08","불검출","불검출","적합"
"41","캔디류(캐러멜)","훗카이도","2015-11-10","52.08","불검출","불검출","적합"
"42","캔디류(캐러멜)","훗카이도","2015-11-10","52.08","불검출","불검출","적합"
"43","과자(쿠키)","아이치현","2015-12-10","360","불검출","불검출","적합"
"44","밀크초콜릿","훗카이도","2015-10-12","78.62","불검출","불검출","적합"
"45","캔디류(젤리)","가나가와현","2015-11-01","151.2","불검출","불검출","적합"
"46","청주","니가타현","2015-11-28","270","불검출","불검출","적합"
"47","준초콜릿","가나가와현","2015-11-01","60.48","불검출","불검출","적합"
