"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","초콜릿가공품","아이치현","2015-12-07","91.87","불검출","불검출","적합"
"83","당류가공품","교토부","2015-12-08","153.9","불검출","불검출","적합"
"84","당류가공품","오사카부","2015-12-01","175.5","불검출","불검출","적합"
"85","초콜릿가공품","아이치현","2015-12-01","97.2","불검출","불검출","적합"
"86","국수","가가와현","2015-12-12","11,300","불검출","불검출","적합"
"87","뮤코다당·단백 제품","시즈오카현","2015-09-24","16.2","불검출","불검출","적합"
"88","빵류(그외 빵류)","후쿠오카현","2015-12-12","1,505","불검출","불검출","적합"
"89","당류가공품","시즈오카현","2015-11-16","1,450","불검출","불검출","적합"
"90","젤라틴","시즈오카현","2015-07-15","300","불검출","불검출","적합"
"91","양파/신선,냉장","훗카이도","","240,000","불검출","불검출","적합"
"92","곡류가공품","지바현","2015-09-16","200","불검출","불검출","적합"
"93","기타가공품","와카야마현","2015-12-10","1,000","불검출","불검출","적합"
"94","활성탄","기후현","2015-12-11","400","불검출","불검출","적합"
"95","활성탄","기후현","2015-12-14","900","불검출","불검출","적합"
"96","리큐르","와카야마현","2015-12-07","108","불검출","불검출","적합"
"97","청주","후쿠오카현","2015-12-17","345.6","불검출","불검출","적합"
"98","청주","기후현","2015-12-15","86.4","불검출","불검출","적합"
"99","기타주류","야마구치현","2015-11-16","7,000","불검출","불검출","적합"
"100","기타주류","야마구치현","2015-11-17","3,500","불검출","불검출","적합"
"101","밀크초콜릿","훗카이도","2015-12-17","45","불검출","불검출","적합"
"102","밀크초콜릿","훗카이도","2015-12-17","1,590","불검출","불검출","적합"
"103","화이트초콜릿","훗카이도","2015-12-17","97.5","불검출","불검출","적합"
"104","밀크초콜릿","훗카이도","2015-12-17","547.5","불검출","불검출","적합"
"105","고춧가루","시가현","2015-11-20","200","불검출","불검출","적합"
"106","밀크초콜릿","훗카이도","2015-12-17","127.5","불검출","불검출","적합"
"107","화이트초콜릿","훗카이도","2015-12-17","255","불검출","불검출","적합"
"108","초콜릿","훗카이도","2015-12-17","27.3","불검출","불검출","적합"
"109","초콜릿가공품","훗카이도","2015-12-17","82.8","불검출","불검출","적합"
"110","화이트초콜릿","훗카이도","2015-12-17","78","불검출","불검출","적합"
"111","초콜릿","훗카이도","2015-12-17","78","불검출","불검출","적합"
"112","복합조미식품","야마구치현","2015-10-09","600","불검출","불검출","적합"
"113","복합조미식품","효고현","2015-11-26","250","불검출","불검출","적합"
"114","가공두부","후쿠오카현","2015-12-04","12,740","불검출","불검출","적합"
"115","초콜릿가공품","아이치현","2015-12-14","3,841.2","불검출","불검출","적합"
