"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","캔디류(캐러멜)","군마현","2015-08-25","266.21","불검출","불검출","적합"
"15","소스류","히로시마현","2015-08-27","2,446.8","불검출","불검출","적합"
"16","소스류","히로시마현","2015-08-11","922.5","불검출","불검출","적합"
"17","소스류","히로시마현","2015-09-11","660","불검출","불검출","적합"
"18","소스류","히로시마현","2015-08-11","379.8","불검출","불검출","적합"
"19","건어포류","시즈오카현","2015-09-02","160","불검출","불검출","적합"
"20","청주","효고현","2015-09-10","216","불검출","불검출","적합"
"21","청주","효고현","2015-09-08","108","불검출","불검출","적합"
"22","청주","효고현","2015-09-10","432","불검출","불검출","적합"
"23","청주","효고현","2015-09-01","129.6","불검출","불검출","적합"
"24","청주","효고현","2015-09-11","60","불검출","불검출","적합"
"25","청주","효고현","2015-09-02","30","불검출","불검출","적합"
"26","청주","효고현","2015-08-19","1,620","불검출","불검출","적합"
"27","청주","효고현","2015-08-04","2,700","불검출","불검출","적합"
"28","청주","효고현","2015-09-09","384","불검출","불검출","적합"
"29","카레분","나라현","2015-09-17","100","불검출","불검출","적합"
"30","카레","나라현","2015-08-25","500","불검출","불검출","적합"
"31","카레","나라현","2015-09-04","1,500","불검출","불검출","적합"
"32","기타장류","효고현","2015-09-11","1,080","불검출","불검출","적합"
"33","소스류","훗카이도","2015-10-01","420","불검출","불검출","적합"
"34","국수","구마모토현","2015-09-15","1,008","불검출","불검출","적합"
"35","국수","구마모토현","2015-09-15","289.8","불검출","불검출","적합"
"36","국수","구마모토현","2015-09-15","293.4","불검출","불검출","적합"
"37","향신료조제품(고추
냉이가공품)","아이치현","2015-09-25","840","불검출","불검출","적합"
"38","과자(스낵과자)","야마나시현","2015-09-11","210","불검출","불검출","적합"
"39","과자(크래커)","오사카부","2015-10-01","1,008","불검출","불검출","적합"
"40","갈락토올리고당","훗카이도","2015-02-07","1,000","불검출","불검출","적합"
"41","맥주","이바라키현","2015-09-24","2,217.6","불검출","불검출","적합"
"42","소스류","가가와현","2015-10-01","1,380","불검출","불검출","적합"
"43","혼합제제","효고현","2015-10-01","12,000","불검출","불검출","적합"
"44","합성착향료","야마가타현","2015-10-07","3","불검출","불검출","적합"
"45","조미건어포류","후쿠오카현","2015-09-02","4.5","불검출","불검출","적합"
"46","소스류","군마현","2015-08-10","22","불검출","불검출","적합"
"47","기타가공품","에히메현","2015-09-02","4.3","불검출","불검출","적합"
