"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"116","장류절임","가고시마현","2015-10-05","640","불검출","불검출","적합"
"117","과자(스낵과자)","오사카부","2015-09-01","213.6","불검출","불검출","적합"
"118","볶은커피","효고현","2015-09-10","75.6","불검출","불검출","적합"
"119","볶은커피","효고현","2015-09-13","75.6","불검출","불검출","적합"
"120","인스턴트커피","오사카부","2015-09-22","64.8","불검출","불검출","적합"
"121","혼합제제","시즈오카현","2015-09-17","70","불검출","불검출","적합"
"122","혼합제제","시즈오카현","2015-09-02","40","불검출","불검출","적합"
"123","청주","니가타현","2015-10-02","2,592","불검출","불검출","적합"
"124","청주","니가타현","2015-10-01","2,592","불검출","불검출","적합"
"125","혼합제제","시즈오카현","2015-08-03","60","불검출","불검출","적합"
"126","고구마전분","가고시마현","2014-11-10","37,000","불검출","불검출","적합"
"127","청주","사이타마현","2015-09-08","1,137.8","불검출","불검출","적합"
"128","청주","사이타마현","2015-09-09","1,654.3","불검출","불검출","적합"
