"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"116","액상커피","미에현","2015-09-04","1,404","불검출","불검출","적합"
"117","고형차","아이치현","2015-10-01","2,880","불검출","불검출","적합"
"118","고형차","아이치현","2015-10-01","1,136.52","불검출","불검출","적합"
"119","캔디류(양갱)","지바현","2015-08-05","41.04","불검출","불검출","적합"
"120","맥주","후쿠오카현","2015-09-23","349,200","불검출","불검출","적합"
"121","혼합제제","효고현","2015-10-14","60","불검출","불검출","적합"
"122","가공두부","후쿠오카현","2015-10-13","2,618","불검출","불검출","적합"
"123","혼합제제","효고현","2015-09-24","10","불검출","불검출","적합"
"124","혼합제제","효고현","2015-09-30","10","불검출","불검출","적합"
"125","혼합제제","효고현","2015-09-24","17","불검출","불검출","적합"
"126","기타천연착향료","효고현","2015-10-09","17","불검출","불검출","적합"
"127","혼합제제","효고현","2015-09-29","17","불검출","불검출","적합"
"128","커피/건조","브라질","2015-01-16","14,750","불검출","불검출","적합"
"129","커피/건조","브라질","2014-11-26","3,000","불검출","불검출","적합"
"130","혼합제제","효고현","2015-09-29","102","불검출","불검출","적합"
"131","혼합제제","효고현","2015-09-29","85","불검출","불검출","적합"
"132","혼합제제","효고현","2015-09-29","34","불검출","불검출","적합"
"133","혼합제제","효고현","2015-09-17","34","불검출","불검출","적합"
"134","기타천연착향료","시즈오카현","2015-09-17","900","불검출","불검출","적합"
"135","기타천연착향료","시즈오카현","2015-10-01","2,100","불검출","불검출","적합"
"136","혼합제제","시즈오카현","2015-10-01","696","불검출","불검출","적합"
"137","혼합제제","군마현","2015-09-29","40","불검출","불검출","적합"
"138","혼합제제","군마현","2015-09-28","40","불검출","불검출","적합"
"139","혼합제제","군마현","2015-09-30","80","불검출","불검출","적합"
"140","식용유지가공품","도쿄도","2015-08-04","64","불검출","불검출","적합"
"141","당류가공품","오사카부","2015-10-09","2,844","불검출","불검출","적합"
"142","소스류","에히메현","2015-09-23","9,007.18","불검출","불검출","적합"
"143","과자(스낵과자)","니가타현","2015-10-10","153","불검출","불검출","적합"
"144","과자(스낵과자)","오사카부","2015-09-15","427.2","불검출","불검출","적합"
"145","초콜릿가공품","효고현","2015-09-10","1,296","불검출","불검출","적합"
