"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-12-05","190","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2017-12-05","8,420","불검출","불검출","적합"
"3","활방어","에히메현","2017-12-05","1,733","불검출","불검출","적합"
"4","활가리비","홋카이도","2017-12-05","7,260","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2017-12-05","3,062","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-12-05","9,108","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2017-12-05","152","불검출","불검출","적합"
"8","활가리비","홋카이도","2017-12-05","6,604","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-12-05","1,508","불검출","불검출","적합"
"10","냉장갈치","후쿠오카현","2017-12-05","704","불검출","불검출","적합"
"11","활전갱이(흑점줄전갱이)","에히메현","2017-12-05","277","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2017-12-05","8,222","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2017-12-05","7,877","불검출","불검출","적합"
"14","활방어","에히메현","2017-12-05","7,310","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2017-12-05","9,471","불검출","불검출","적합"
"16","냉장갈치","후쿠오카현","2017-12-05","586","불검출","불검출","적합"
"17","활돔(참돔)","에히메현","2017-12-05","3,076","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-12-05","5,980","불검출","불검출","적합"
"19","냉장돔(황돔)","야마구치현","2017-12-05","184","불검출","불검출","적합"
"20","냉장홍어","야마구치현","2017-12-05","396","불검출","불검출","적합"
