"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","혼합제제","사이타마현","2017-11-14","72","불검출","불검출","적합"
"14","혼합제제","효고현","2017-11-09","40,000","불검출","불검출","적합"
"15","향신료조제품
(고추냉이가공품)","사이타마현","2017-10-13","3,010","불검출","불검출","적합"
"16","카레","니가타현","2017-10-20","3,300","불검출","불검출","적합"
"17","카레","니가타현","2017-11-02","3,300","불검출","불검출","적합"
"18","카레","니가타현","2017-11-01","1,584","불검출","불검출","적합"
"19","양파/신선,냉장","훗카이도","2017-11-10","264,000","불검출","불검출","적합"
"20","혼합제제","사이타마현","2017-11-14","72","불검출","불검출","적합"
"21","혼합제제","사이타마현","2017-09-15","200","불검출","불검출","적합"
"22","국수","사이타마현","2017-11-09","2,880","불검출","불검출","적합"
"23","혼합제제","사이타마현","2017-11-14","80","불검출","불검출","적합"
"24","혼합제제","오사카부","2017-11-09","17","불검출","불검출","적합"
"25","혼합제제","오사카부","2017-11-09","17","불검출","불검출","적합"
"26","혼합제제","오사카부","2017-11-09","17","불검출","불검출","적합"
"27","혼합제제","오사카부","2017-11-09","17","불검출","불검출","적합"
"28","혼합제제","오사카부","2017-11-08","17","불검출","불검출","적합"
"29","청주","지바현","2017-10-26","147","불검출","불검출","적합"
"30","청주","지바현","2017-10-26","238","불검출","불검출","적합"
"31","청주","지바현","2017-10-26","238","불검출","불검출","적합"
"32","과자(스낵과자)","이바라키현","2017-10-03","525","불검출","불검출","적합"
"33","복합조미식품","도치기현","2017-08-23","400","불검출","불검출","적합"
"34","소스류","히로시마현","2017-10-30","3,019","불검출","불검출","적합"
"35","건면","효고현","2017-09-14","40","불검출","불검출","적합"
"36","혼합제제","고치현","2017-11-27","400","불검출","불검출","적합"
"37","소스류","아이치현","2017-10-02","216","불검출","불검출","적합"
"38","커피/건조","브라질","2015-01-19","15,000","불검출","불검출","적합"
"39","혼합제제","히로시마현","2017-11-06","60","불검출","불검출","적합"
"40","혼합제제","히로시마현","2017-10-26","15","불검출","불검출","적합"
"41","혼합제제","히로시마현","2017-10-25","180","불검출","불검출","적합"
"42","당류가공품","효고현","2017-06-21","45","불검출","불검출","적합"
"43","고형차","교토부","2017-11-01","500","불검출","불검출","적합"
"44","혼합제제","이바라키현","2017-11-13","15","불검출","불검출","적합"
"45","청주","아키타현","2017-11-10","432","불검출","불검출","적합"
