"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"4","냉동대구(F)","러시아","2019-07-26","7,800","불검출","불검출","적합"
"5","냉동가자미(각시가자미)","러시아","2019-07-26","44,100","불검출","불검출","적합"
"6","냉동명태","러시아","2019-07-26","66,000","불검출","불검출","적합"
"7","냉동가자미(첨치가자미)","러시아","2019-07-26","11,158","불검출","불검출","적합"
"8","냉동민어(대서양조기속)","수리남","2019-07-26","3,240","불검출","불검출","적합"
"9","냉동가자미(마설가자미)","러시아","2019-07-26","3,311","불검출","불검출","적합"
"합계","","-","-","226,162","-","-","-"
