"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"115","혼합제제","시즈오카현","2016-11-28","60","불검출","불검출","적합"
"116","당류가공품","효고현","2016-11-17","300","불검출","불검출","적합"
"117","혼합제제","나가노현","2016-10-13","75","불검출","불검출","적합"
"118","수산물가공품","미에현","2016-12-12","1,200","불검출","불검출","적합"
"119","혼합제제","사이타마현","2016-10-11","128","불검출","불검출","적합"
"120","복합조미식품","가고시마현","2016-07-28","5","불검출","불검출","적합"
"121","발효식초","가고시마현","2016-10-07","990","불검출","불검출","적합"
"122","화이트초콜릿","훗카이도","2016-12-15","370","불검출","불검출","적합"
"123","조미된장","아이치현","2016-12-14","10,000","불검출","불검출","적합"
"124","초콜릿가공품","훗카이도","2016-12-15","81","불검출","불검출","적합"
"125","청주","이와테현","2016-11-25","173","불검출","불검출","적합"
"126","청주","후쿠이현","2016-09-29","13","불검출","불검출","적합"
"127","과자(스낵과자)","기후현","2016-12-14","690","불검출","불검출","적합"
"128","어묵","사가현","2016-11-01","2,555","불검출","불검출","적합"
"129","어묵","사가현","2016-11-01","600","불검출","불검출","적합"
"130","캔디류(사탕)","후쿠시마현","2016-11-25","265","불검출","불검출","적합"
"131","탄산음료","오사카부","2016-11-07","300","불검출","불검출","적합"
"132","소스류","도치기현","2016-12-02","4,190","불검출","불검출","적합"
"133","식용유지가공품","지바현","2016-11-24","2,400","불검출","불검출","적합"
"134","혼합제제","시즈오카현","2016-12-01","50","불검출","불검출","적합"
"135","당류가공품","효고현","2016-12-04","1,360","불검출","불검출","적합"
"136","소스류","히로시마현","2016-11-10","2,443","불검출","불검출","적합"
"137","청주","니가타현","2016-11-26","648","불검출","불검출","적합"
"138","맥주","이바라키현","2016-11-28","1,109","불검출","불검출","적합"
"139","청주","니가타현","2016-11-24","864","불검출","불검출","적합"
"140","청주","교토부","2016-12-13","4,914","불검출","불검출","적합"
"141","청주","야마가타현","2016-11-15","144","불검출","불검출","적합"
"142","청주","효고현","2016-12-08","5,443","불검출","불검출","적합"
"143","빵류(그외 빵류)","나가노현","2016-12-05","220","불검출","불검출","적합"
"144","혼합제제","효고현","2016-12-07","3,000","불검출","불검출","적합"
"145","기타천연착향료","오카야마현","2016-12-09","180","불검출","불검출","적합"
"146","기타가공품","와카야마현","2016-11-30","1,000","불검출","불검출","적합"
"147","소스류","도치기현","2016-10-07","360","불검출","불검출","적합"
"148","혼합제제","사이타마현","2016-07-01","56","불검출","불검출","적합"
