"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","혼합제제","오카야마현","2016-12-02","105","불검출","불검출","적합"
"14","캔디류(사탕)","미에현","2016-12-01","634","불검출","불검출","적합"
"15","당류가공품","오사카부","2016-11-07","185","불검출","불검출","적합"
"16","청주","이시카와현","2016-11-10","173","불검출","불검출","적합"
"17","캔디류(사탕)","아이치현","2016-12-06","540","불검출","불검출","적합"
"18","국수","구마모토현","2016-11-24","355","불검출","불검출","적합"
"19","소스류","히로시마현","2016-11-03","162","불검출","불검출","적합"
"20","과자(스낵과자)","아이치현","2016-12-15","326","불검출","불검출","적합"
"21","캔디류(사탕)","아이치현","2016-12-06","1,044","불검출","불검출","적합"
"22","캔디류(사탕)","미에현","2016-11-24","211","불검출","불검출","적합"
"23","조미된장","아이치현","2016-11-28","3,000","불검출","불검출","적합"
"24","청주","사이타마현","2016-11-22","765","불검출","불검출","적합"
"25","청주","사이타마현","2016-11-22","2,952","불검출","불검출","적합"
"26","덱스트린","효고현","2016-09-03","1,500","불검출","불검출","적합"
"27","디아스타아제","도쿄도","2016-11-22","1,000","불검출","불검출","적합"
"28","복합조미식품","후쿠오카현","2016-12-26","125","불검출","불검출","적합"
"29","청주","효고현","2016-12-03","608","불검출","불검출","적합"
"30","황산알루미늄칼륨","나가노현","2016-11-29","5,000","불검출","불검출","적합"
"31","혼합제제","도쿄도","2016-12-20","102","불검출","불검출","적합"
"32","혼합제제","시즈오카현","2016-12-14","408","불검출","불검출","적합"
"33","소스류","히로시마현","2016-12-05","82","불검출","불검출","적합"
"34","캔디류(사탕)","후쿠시마현","2016-11-21","274","불검출","불검출","적합"
"35","소스류","히로시마현","2016-11-15","360","불검출","불검출","적합"
"36","혼합제제","이바라키현","2016-12-05","900","불검출","불검출","적합"
"37","소스류","히로시마현","2016-11-29","414","불검출","불검출","적합"
"38","소스류","히로시마현","2016-11-28","7,200","불검출","불검출","적합"
"39","청주","야마가타현","2016-11-21","173","불검출","불검출","적합"
"40","과자(크래커)","니가타현","2016-11-25","168","불검출","불검출","적합"
"41","맥주","이바라키현","2016-12-02","2,218","불검출","불검출","적합"
"42","캔디류(사탕)","미에현","2016-11-24","634","불검출","불검출","적합"
"43","혼합제제","오사카부","2016-12-14","15","불검출","불검출","적합"
"44","소스류","히로시마현","2016-12-01","1,290","불검출","불검출","적합"
"45","캔디류(사탕)","아이치현","2016-12-06","768","불검출","불검출","적합"
"46","혼합제제","히로시마현","2016-11-17","30","불검출","불검출","적합"
