"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","합성착향료","도쿄도","2016-12-05","2","불검출","불검출","적합"
"14","수산물가공품","후쿠시마현","2016-12-02","360","불검출","불검출","적합"
"15","과자(스낵과자)","가고시마현","2016-11-10","901","불검출","불검출","적합"
"16","청주","효고현","2016-12-01","1,200","불검출","불검출","적합"
"17","액상차","후쿠이현","2016-10-07","3,876","불검출","불검출","적합"
"18","소스류","히로시마현","2016-11-30","3,960","불검출","불검출","적합"
"19","수산화마그네슘","도쿠시마현","2016-12-02","1,005","불검출","불검출","적합"
"20","소주","구마모토현","2016-10-25","270","불검출","불검출","적합"
"21","소주","가고시마현","2016-12-02","540","불검출","불검출","적합"
"22","수산물가공품","후쿠시마현","2016-11-30","240","불검출","불검출","적합"
"23","소스류","시즈오카현","2016-11-24","720","불검출","불검출","적합"
"24","혼합제제","가나가와현","2016-11-08","255","불검출","불검출","적합"
"25","밀크초콜릿","훗카이도","2016-12-15","225","불검출","불검출","적합"
"26","화이트초콜릿","훗카이도","2016-12-15","225","불검출","불검출","적합"
"27","청주","오사카부","2016-11-07","86","불검출","불검출","적합"
"28","산화마그네슘","도쿠시마현","2016-11-02","1,500","불검출","불검출","적합"
"29","스피루리나(원료성)","오키나와현","2016-04-01","1,001","불검출","불검출","적합"
"30","소스류","히로시마현","2016-10-24","3,059","불검출","불검출","적합"
"31","과자(스낵과자)","니가타현","2016-11-01","458","불검출","불검출","적합"
"32","과자(스낵과자)","니가타현","2016-11-01","328","불검출","불검출","적합"
"33","양조간장","지바현","2016-10-04","4,212","불검출","불검출","적합"
"34","소스류","히로시마현","2016-11-08","1,416","불검출","불검출","적합"
"35","혼합제제","오사카부","2016-12-12","102","불검출","불검출","적합"
"36","혼합제제","사이타마현","2016-06-24","1,100","불검출","불검출","적합"
"37","혼합제제","오사카부","2016-10-06","200","불검출","불검출","적합"
"38","기타천연착향료","히로시마현","2016-12-15","735","불검출","불검출","적합"
"39","양파/신선,냉장","훗카이도","2016-12-08","240,000","불검출","불검출","적합"
"40","혼합제제","미에현","2016-11-22","1,000","불검출","불검출","적합"
"41","혼합제제","오사카부","2016-12-12","17","불검출","불검출","적합"
"42","과자(스낵과자)","니가타현","2016-11-01","124","불검출","불검출","적합"
"43","국수","구마모토현","2016-11-24","1,422","불검출","불검출","적합"
"44","청주","효고현","2016-11-21","130","불검출","불검출","적합"
"45","국수","사이타마현","2016-12-06","3,000","불검출","불검출","적합"
"46","비타민E","시즈오카현","2016-11-15","23","불검출","불검출","적합"
