"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","탄산음료","오사카부","2016-09-21","600","불검출","불검출","적합"
"48","건어포류","에히메현","2016-12-08","215","불검출","불검출","적합"
"49","캔디류(사탕)","도야마현","2016-11-02","70","불검출","불검출","적합"
"50","초콜릿가공품","훗카이도","2016-11-21","113","불검출","불검출","적합"
"51","청주","효고현","2016-12-05","247","불검출","불검출","적합"
"52","캔디류(사탕)","아이치현","2016-12-12","2,340","불검출","불검출","적합"
"53","복합조미식품","가나가와현","2016-09-27","600","불검출","불검출","적합"
"54","빵류(케이크)","훗카이도","2016-12-06","105","불검출","불검출","적합"
"55","소스류","사가현","2016-12-02","3,675","불검출","불검출","적합"
"56","소스류","오사카부","2016-12-03","1,200","불검출","불검출","적합"
"57","청주","효고현","2016-11-01","216","불검출","불검출","적합"
"58","혼합제제","오사카부","2016-12-12","51","불검출","불검출","적합"
"59","건어포류","에히메현","2016-12-12","580","불검출","불검출","적합"
"60","추출식품","에히메현","2016-12-05","3,000","불검출","불검출","적합"
"61","혼합제제","오사카부","2016-12-09","102","불검출","불검출","적합"
"62","트랜스글루타미나아제","가나가와현","2016-11-07","380","불검출","불검출","적합"
"63","효모추출물제품","가나가와현","2016-08-12","300","불검출","불검출","적합"
"64","과자(스낵과자)","나라현","2016-12-07","22","불검출","불검출","적합"
"65","5'-이노신산이나트륨","미에현","2016-09-14","170","불검출","불검출","적합"
"66","혼합제제","나가노현","2016-12-15","1,000","불검출","불검출","적합"
"67","기타발효음료","사가현","","27","불검출","불검출","적합"
"68","젤라틴","시가현","2016-08-22","102","불검출","불검출","적합"
"69","소스류","사가현","2016-12-03","2,760","불검출","불검출","적합"
"70","과자(쿠키)","나가노현","2016-12-17","567","불검출","불검출","적합"
"71","혼합제제","오사카부","2016-12-12","300","불검출","불검출","적합"
"72","청주","효고현","2016-10-25","1,800","불검출","불검출","적합"
"73","구연산칼슘","가고시마현","2016-11-25","1,000","불검출","불검출","적합"
"74","청주","효고현","2016-11-25","1,500","불검출","불검출","적합"
"75","과자(한과류)","도쿠시마현","2016-12-13","840","불검출","불검출","적합"
"76","혼합제제","가나가와현","2016-12-07","60","불검출","불검출","적합"
"77","음료베이스","가나가와현","2016-04-06","99","불검출","불검출","적합"
"78","캔디류(사탕)","효고현","2016-12-14","312","불검출","불검출","적합"
"79","소스류","도치기현","2016-11-16","3,215","불검출","불검출","적합"
"80","과자(쿠키)","나가노현","2016-12-17","495","불검출","불검출","적합"
"81","맥주","ETC","2016-11-21","82,200","불검출","불검출","적합"
