"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"48","화이트초콜릿","가나가와현","2018-09-18","961","불검출","불검출","적합"
"49","향신료조제품","도쿄도","2018-10-17","500","불검출","불검출","적합"
"50","빵류","히로시마현","2018-09-28","58","불검출","불검출","적합"
"51","곡류가공품","오사카부","2018-09-26","600","불검출","불검출","적합"
"52","곡류가공품","오사카부","2018-09-26","250","불검출","불검출","적합"
"53","빵류","히로시마현","2018-09-28","97","불검출","불검출","적합"
"54","빵류","히로시마현","2018-09-28","52","불검출","불검출","적합"
"55","즉석조리식품","나가노현","2018-09-25","1,380","불검출","불검출","적합"
"56","된장","나가노현","2018-09-27","500","불검출","불검출","적합"
"57","전분가공품","오사카부","2018-09-20","400","불검출","불검출","적합"
"58","생면","사이타마현","2018-09-13","3,600","불검출","불검출","적합"
"59","소스","사이타마현","2018-09-07","378","불검출","불검출","적합"
"60","합성향료","나가노현","2018-10-10","50","불검출","불검출","적합"
"61","혼합제제","오사카부","2018-09-21","300","불검출","불검출","적합"
"62","곡류가공품","히로시마현","2018-10-10","23,699","불검출","불검출","적합"
"63","혼합제제","나가노현","2018-10-11","125","불검출","불검출","적합"
"64","복합조미식품","니가타현","2018-08-06","6,000","불검출","불검출","적합"
"65","복합조미식품","도치기현","2018-09-28","6,000","불검출","불검출","적합"
"66","탄산음료","오이타현","2018-10-16","1,680","불검출","불검출","적합"
"67","탄산음료","오이타현","2018-10-15","840","불검출","불검출","적합"
"68","양조간장","효고현","2018-10-02","27,597","불검출","불검출","적합"
"69","양조간장","효고현","2018-10-02","13,799","불검출","불검출","적합"
"70","탄산음료","오이타현","2018-10-15","840","불검출","불검출","적합"
"71","탄산음료","오이타현","2018-10-16","2,520","불검출","불검출","적합"
"72","과자","니가타현","2018-09-13","756","불검출","불검출","적합"
"73","초콜릿가공품","아이치현","2018-07-09","245","불검출","불검출","적합"
"74","밀크초콜릿","아이치현","2018-09-14","825","불검출","불검출","적합"
"75","된장","나가노현","2018-09-26","1,700","불검출","불검출","적합"
"76","인스턴트커피","효고현","2018-05-24","27","불검출","불검출","적합"
"77","인스턴트커피","효고현","2018-09-06","11","불검출","불검출","적합"
"78","액상커피","시가현","2018-09-10","21,600","불검출","불검출","적합"
"79","인스턴트커피","오사카부","2018-09-12","86","불검출","불검출","적합"
"80","볶은커피","효고현","2018-07-06","22","불검출","불검출","적합"
