"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-11-06","7,000","적합","적합","적합"
"2","냉장명태","홋카이도","2018-11-06","2,660","적합","적합","적합"
"3","냉장명태","홋카이도","2018-11-06","5,200","적합","적합","적합"
"4","활돔(참돔)","에히메현","2018-11-06","2,329","적합","적합","적합"
"5","냉장명태","홋카이도","2018-11-06","2,670","적합","적합","적합"
"6","활우렁쉥이","홋카이도","2018-11-06","7,818","적합","적합","적합"
"7","냉장돔(참돔)","야마구치현","2018-11-06","220","적합","적합","적합"
"8","활방어","에히메현","2018-11-06","8,061","적합","적합","적합"
"9","활전갱이(흑점줄전갱이)","에히메현","2018-11-06","952","적합","적합","적합"
"10","활우렁쉥이","홋카이도","2018-11-06","8,448","적합","적합","적합"
"11","냉장홍어","홋카이도","2018-11-06","3,746","적합","적합","적합"
"12","냉장명태","홋카이도","2018-11-06","1,876","적합","적합","적합"
"13","활돔(참돔)","에히메현","2018-11-06","2,347","적합","적합","적합"
"14","냉장명태","홋카이도","2018-11-06","4,000","적합","적합","적합"
"15","냉장명태","홋카이도","2018-11-06","3,250","적합","적합","적합"
"16","냉장돔(황돔)","야마구치현","2018-11-06","55","적합","적합","적합"
"17","활돔(참돔)","에히메현","2018-11-06","15,365","적합","적합","적합"
"18","냉장명태","홋카이도","2018-11-06","2,600","적합","적합","적합"
"19","냉장갈치","후쿠오카현","2018-11-06","877","적합","적합","적합"
"20","활우렁쉥이","홋카이도","2018-11-06","8,896","적합","적합","적합"
