"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","609","2,199,447","5","16,240","499","2,137,304","3","1,565","102","44,338"
"10.29","175","757,084","0","0","141","736,929","3","1,565","31","18,590"
"10.30","98","180,293","0","0","83","175,678","0","0","15","4,615"
"10.31","147","369,573","4","13,240","132","353,224","0","0","11","3,109"
"11.1","189","892,497","1","3,000","143","871,473","0","0","45","18,024"
"","","","","","","","","","",""
