"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","혼합제제","오카야마현","2016-08-03","30","불검출","불검출","적합"
"48","합성착향료","야마가타현","2016-07-25","11","불검출","불검출","적합"
"49","합성착향료","야마가타현","2016-07-25","4","불검출","불검출","적합"
"50","즉석조리식품","미에현","2016-05-18","50","불검출","불검출","적합"
"51","청주","고치현","2016-07-04","259","불검출","불검출","적합"
"52","즉석조리식품","후쿠시마현","2016-02-24","60","불검출","불검출","적합"
"53","과자(스낵과자)","고치현","2016-06-29","11","불검출","불검출","적합"
"54","염화마그네슘","오카야마현","2016-06-27","12,000","불검출","불검출","적합"
"55","즉석조리식품","후쿠시마현","2016-06-09","60","불검출","불검출","적합"
"56","볶은커피","시즈오카현","2016-06-15","38","불검출","불검출","적합"
"57","과자(비스킷)","아이치현","2016-07-22","178","불검출","불검출","적합"
"58","땅콩또는견과류가공품","오키나와현","2016-08-05","500","불검출","불검출","적합"
"59","볶은커피","시즈오카현","2016-06-01","3,000","불검출","불검출","적합"
"60","소스류","에히메현","2016-07-14","96","불검출","불검출","적합"
"61","소주","미야자키현","2016-05-13","216","불검출","불검출","적합"
"62","과자(스낵과자)","효고현","2016-08-01","1,000","불검출","불검출","적합"
"63","혼합제제","가나가와현","2016-07-21","105","불검출","불검출","적합"
"64","액상커피","시가현","2016-07-12","660","불검출","불검출","적합"
"65","즉석조리식품","히로시마현","2016-07-01","36","불검출","불검출","적합"
"66","즉석조리식품","히로시마현","2016-06-30","58","불검출","불검출","적합"
"67","액상커피","시가현","2016-07-02","1,116","불검출","불검출","적합"
"68","즉석조리식품","가나가와현","2016-07-06","1,627","불검출","불검출","적합"
"69","볶은커피","시즈오카현","2016-06-15","600","불검출","불검출","적합"
"70","혼합제제","히로시마현","2016-07-18","90","불검출","불검출","적합"
"71","화이트초콜릿","가나가와현","2016-06-21","679","불검출","불검출","적합"
"72","발효식초","도치기현","2016-06-21","61","불검출","불검출","적합"
"73","소스류","에히메현","2016-08-05","432","불검출","불검출","적합"
"74","볶은커피","사이타마현","2016-06-07","300","불검출","불검출","적합"
"75","맥주","오이타현","2016-07-11","29,520","불검출","불검출","적합"
"76","밀크초콜릿","가나가와현","2016-07-07","2,009","불검출","불검출","적합"
"77","청주","야마구치현","2016-07-06","173","불검출","불검출","적합"
"78","혼합제제","시가현","2016-07-28","150","불검출","불검출","적합"
