"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"18","냉장민어(수조기)","야마구치현","2016-08-23","48","불검출","불검출","적합"
"19","냉장명태","홋카이도","2016-08-23","1,200","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2016-08-23","1,648","불검출","불검출","적합"
"21","냉장돔(참돔)","야마구치현","2016-08-23","25","불검출","불검출","적합"
"22","냉장돔(황돔)","야마구치현","2016-08-23","45","불검출","불검출","적합"
"23","냉장홍어","야마구치현","2016-08-23","190","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2016-08-23","810","불검출","불검출","적합"
"25","냉장갈치","후쿠오카현","2016-08-23","505","불검출","불검출","적합"
"26","냉장돔(참돔)","야마구치현","2016-08-23","115","불검출","불검출","적합"
"27","냉장돔(참돔)","나가사키현","2016-08-23","792","불검출","불검출","적합"
"28","냉장돔(황돔)","야마구치현","2016-08-23","270","불검출","불검출","적합"
"29","냉장돔(황돔)","나가사키현","2016-08-23","264","불검출","불검출","적합"
"30","냉장병어","야마구치현","2016-08-23","230","불검출","불검출","적합"
"31","냉장민어(수조기)","야마구치현","2016-08-23","30","불검출","불검출","적합"
"32","활바리(자바리)","나가사키현","2016-08-23","288","불검출","불검출","적합"
"33","활우렁쉥이","홋카이도","2016-08-23","9,187","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2016-08-23","9,285","불검출","불검출","적합"
