"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","320","655,864","1","7,000","235","581,286","6","3,119","78","64,459"
"8.16","39","139,912","0","0","24","127,763","1","1,236","14","10,913"
"8.17","101","210,681","0","0","70","177,799","2","30","29","32,852"
"8.18","94","176,389","0","0","74","163,628","2","1,808","18","10,953"
"8.19","86","128,882","1","7,000","67","112,096","1","45","17","9,741"
"","","","","","","","","","",""
