"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","136","1,390,995","0","0","103","1,322,341","3","1,463","30","67,190"
"8.22","58","1,151,836","0","0","40","1,113,174","3","1,463","15","37,198"
"8.23","78","239,159","0","0","63","209,167","0","0","15","29,992"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
