"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","36,697","-","-","-"
"1","냉동다랑어
(눈다랑어,목살,횟감)","대만","2016-08-19","204","불검출","불검출","적합"
"2","냉동다랑어
(황다랑어,목살,횟감)","바누아투","2016-08-19","793","불검출","불검출","적합"
"3","냉동고등어(F)","중국","2016-08-19","1,200","불검출","불검출","적합"
"4","냉동대구(F)","러시아","2016-08-19","12,000","불검출","불검출","적합"
"5","냉동가자미
(각시가자미)","러시아","2016-08-19","22,500","불검출","불검출","적합"
