"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","냉장명태","홋카이도","2017-02-08","1,990","불검출","불검출","적합"
"36","냉장명태","홋카이도","2017-02-08","4,264","불검출","불검출","적합"
"37","냉장대구","홋카이도","2017-02-08","813","불검출","불검출","적합"
"38","냉장명태","홋카이도","2017-02-08","2,450","불검출","불검출","적합"
"39","냉장홍어","야마구치현","2017-02-08","336","불검출","불검출","적합"
"40","냉장가오리","야마구치현","2017-02-08","60","불검출","불검출","적합"
"41","활우렁쉥이","홋카이도","2017-02-08","8,377","불검출","불검출","적합"
"42","냉장갈치","오이타현","2017-02-08","730","불검출","불검출","적합"
"43","냉장갈치","에히메현","2017-02-08","1,193","불검출","불검출","적합"
"44","냉장가오리","에히메현","2017-02-08","740","불검출","불검출","적합"
"45","냉동새치
(황새치,F,횟감)","태평양","2017-02-08","7,184.2","불검출","불검출","적합"
"46","냉동다랑어
(눈다랑어,목살)","태평양","2017-02-08","75","불검출","불검출","적합"
"47","활바리(자바리)","나가사키현","2017-02-08","286","불검출","불검출","적합"
"48","활장어(먹장어)","야마구치현","2017-02-08","4,268","불검출","불검출","적합"
"49","활게(참게)","후쿠오카현","2017-02-08","400","불검출","불검출","적합"
"50","냉동큰실말","오키나와현","2017-02-08","180","불검출","불검출","적합"
"51","활우렁쉥이","홋카이도","2017-02-08","5,517","불검출","불검출","적합"
"52","활우렁쉥이","홋카이도","2017-02-08","2,998","불검출","불검출","적합"
