"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","냉장홍어","홋카이도","2017-02-07","1,355","불검출","불검출","적합"
"36","냉장갈치","나가사키현","2017-02-07","1,222","불검출","불검출","적합"
"37","냉장갈치","야마구치현","2017-02-07","295","불검출","불검출","적합"
"38","냉장홍어","야마구치현","2017-02-07","360","불검출","불검출","적합"
"39","냉장갈치","에히메현","2017-02-07","897","불검출","불검출","적합"
"40","냉장병어","야마구치현","2017-02-07","390","불검출","불검출","적합"
"41","활우렁쉥이","홋카이도","2017-02-07","8,513","불검출","불검출","적합"
"42","활해삼","미에현","2017-02-07","443","불검출","불검출","적합"
"43","활해삼","와카야마현","2017-02-07","2,100","불검출","불검출","적합"
"44","활우렁쉥이","홋카이도","2017-02-07","9,092","불검출","불검출","적합"
"45","활우렁쉥이","홋카이도","2017-02-07","8,583","불검출","불검출","적합"
"46","활가리비","홋카이도","2017-02-07","5,239","불검출","불검출","적합"
"47","활가리비","홋카이도","2017-02-07","2,601","불검출","불검출","적합"
