"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","기타주류","가고시마현","2017-01-19","14,950","불검출","불검출","적합"
"14","혼합제제","오사카부","2017-01-19","17","불검출","불검출","적합"
"15","혼합제제","효고현","2017-01-06","4,000","불검출","불검출","적합"
"16","소스류","지바현","2017-01-13","7,080","불검출","불검출","적합"
"17","된장","훗카이도","2016-12-22","200","불검출","불검출","적합"
"18","볶은커피","돗토리현","2017-01-12","65","불검출","불검출","적합"
"19","혼합제제","오카야마현","2017-01-17","60","불검출","불검출","적합"
"20","볶은커피","돗토리현","2017-01-15","72","불검출","불검출","적합"
"21","혼합제제","오사카부","2017-01-24","17","불검출","불검출","적합"
"22","프로바이오틱스 제품","시즈오카현","2016-10-26","37","불검출","불검출","적합"
"23","식물성크림","오사카부","2017-01-24","5,460","불검출","불검출","적합"
"24","혼합제제","오사카부","2017-01-19","17","불검출","불검출","적합"
"25","볶은커피","돗토리현","2017-01-11","65","불검출","불검출","적합"
"26","소스류","사이타마현","2016-12-19","1,138","불검출","불검출","적합"
"27","청주","교토부","2017-01-17","8,294","불검출","불검출","적합"
"28","소스류","야마나시현","","1,344","불검출","불검출","적합"
"29","소스류","에히메현","2017-01-10","378","불검출","불검출","적합"
"30","소스류","에히메현","2017-01-17","760","불검출","불검출","적합"
"31","수산물가공품","후쿠시마현","2017-01-13","2,400","불검출","불검출","적합"
"32","국수","사이타마현","2017-01-12","294","불검출","불검출","적합"
"33","소스류","훗카이도","2016-11-25","4,400","불검출","불검출","적합"
"34","향신료조제품(고추
냉이가공품)","도쿄도","2017-01-24","3,960","불검출","불검출","적합"
"35","소스류","나가사키현","2016-12-02","8,918","불검출","불검출","적합"
"36","어묵","ETC","2016-12-11","4,134","불검출","불검출","적합"
"37","종국","오사카부","2017-01-23","22","불검출","불검출","적합"
"38","기타천연착향료","오사카부","2017-01-23","150","불검출","불검출","적합"
"39","양조간장","지바현","2016-12-04","1,359","불검출","불검출","적합"
"40","소스류","지바현","2016-12-13","1,170","불검출","불검출","적합"
"41","혼합제제","오사카부","2017-01-23","136","불검출","불검출","적합"
"42","혼합제제","오사카부","2016-10-12","136","불검출","불검출","적합"
"43","소스류","에히메현","2017-01-25","5,534","불검출","불검출","적합"
"44","국수","구마모토현","2016-12-16","248","불검출","불검출","적합"
"45","혼합제제","시즈오카현","2017-01-17","1,000","불검출","불검출","적합"
"46","혼합제제","시즈오카현","2017-01-11","475","불검출","불검출","적합"
