"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"16","냉장돔(황돔)","야마구치현","2017-02-07","185","불검출","불검출","적합"
"17","냉장가오리","야마구치현","2017-02-07","300","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-02-07","9,360","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-02-07","6,960","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2017-02-07","5,074","불검출","불검출","적합"
"21","활꼬막","후쿠오카현","2017-02-07","3,000","불검출","불검출","적합"
"22","냉장홍어","야마구치현","2017-02-07","500","불검출","불검출","적합"
"23","냉장명태","홋카이도","2017-02-07","3,315","불검출","불검출","적합"
"24","냉장명태","홋카이도","2017-02-07","1,200","불검출","불검출","적합"
"25","냉장갈치","에히메현","2017-02-07","400","불검출","불검출","적합"
"26","냉장갈치","효고현","2017-02-07","1,952","불검출","불검출","적합"
"27","냉장병어","효고현","2017-02-07","60","불검출","불검출","적합"
"28","냉장준치","구마모토현","2017-02-07","651","불검출","불검출","적합"
"29","활꼬막(새꼬막)","후쿠오카현","2017-02-07","1,420","불검출","불검출","적합"
"30","냉장명태","홋카이도","2017-02-07","4,225","불검출","불검출","적합"
"31","냉장명태","홋카이도","2017-02-07","4,225","불검출","불검출","적합"
"32","냉장명태","홋카이도","2017-02-07","1,644","불검출","불검출","적합"
"33","냉장갈치","후쿠오카현","2017-02-07","2,136","불검출","불검출","적합"
"34","냉장홍어","홋카이도","2017-02-07","3,126","불검출","불검출","적합"
