"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"16","냉장명태","홋카이도","2017-02-09","1,080","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-02-09","2,000","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-02-09","2,208","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-02-09","1,768","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-02-09","1,070","불검출","불검출","적합"
"21","냉장명태","홋카이도","2017-02-09","3,000","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-02-09","1,800","불검출","불검출","적합"
"23","냉장명태","홋카이도","2017-02-09","1,000","불검출","불검출","적합"
"24","냉장명태","홋카이도","2017-02-09","4,250","불검출","불검출","적합"
"25","냉장명태","홋카이도","2017-02-09","3,426","불검출","불검출","적합"
"26","냉장명태","홋카이도","2017-02-09","2,016","불검출","불검출","적합"
"27","냉장명태","홋카이도","2017-02-09","12,850","불검출","불검출","적합"
"28","냉장홍어","홋카이도","2017-02-09","3,245","불검출","불검출","적합"
"29","냉장명태","홋카이도","2017-02-09","3,426","불검출","불검출","적합"
"30","냉장명태","홋카이도","2017-02-09","13,610","불검출","불검출","적합"
"31","활우렁쉥이","홋카이도","2017-02-09","8,470","불검출","불검출","적합"
"32","냉동다랑어
(눈다랑어,F,횟감)","태평양","2017-02-09","110","불검출","불검출","적합"
"33","활장어(먹장어)","나가사키현","2017-02-09","1,975","불검출","불검출","적합"
"34","활가리비","홋카이도","2017-02-09","7,005","불검출","불검출","적합"
