"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"16","냉장갈치","에히메현","2017-02-08","4,143","불검출","불검출","적합"
"17","냉장준치","구마모토현","2017-02-08","4,544","불검출","불검출","적합"
"18","냉장가오리","에히메현","2017-02-08","460","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-02-08","3,543","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2017-02-08","815","불검출","불검출","적합"
"21","냉장명태","홋카이도","2017-02-08","1,298","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-02-08","1,874","불검출","불검출","적합"
"23","냉장갈치","후쿠오카현","2017-02-08","855","불검출","불검출","적합"
"24","냉장명태","홋카이도","2017-02-08","3,182","불검출","불검출","적합"
"25","냉장명태","홋카이도","2017-02-08","3,543","불검출","불검출","적합"
"26","냉장명태","홋카이도","2017-02-08","2,430","불검출","불검출","적합"
"27","냉장명태","홋카이도","2017-02-08","2,022","불검출","불검출","적합"
"28","냉장갈치","에히메현","2017-02-08","565","불검출","불검출","적합"
"29","냉장명태","홋카이도","2017-02-08","3,000","불검출","불검출","적합"
"30","냉장명태","홋카이도","2017-02-08","2,500","불검출","불검출","적합"
"31","냉장명태","홋카이도","2017-02-08","696","불검출","불검출","적합"
"32","냉장명태","홋카이도","2017-02-08","1,990","불검출","불검출","적합"
"33","냉장명태","홋카이도","2017-02-08","4,225","불검출","불검출","적합"
"34","냉장대구","홋카이도","2017-02-08","797","불검출","불검출","적합"
