"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","126","","240,153","","",""
"1","캔디류(사탕)","미에현","2015-12-21","1,267.2","불검출","불검출","적합"
"2","캔디류(사탕)","미에현","2015-11-27","844.8","불검출","불검출","적합"
"3","맥주","오이타현","2016-01-01","14,280","불검출","불검출","적합"
"4","맥주","오이타현","2016-01-01","14,760","불검출","불검출","적합"
"5","청주","효고현","2016-01-19","216","불검출","불검출","적합"
"6","청주","후쿠이현","2015-12-11","86.4","불검출","불검출","적합"
"7","소스류","훗카이도","2015-12-13","4,800","불검출","불검출","적합"
"8","소스류","지바현","2015-12-05","780","불검출","불검출","적합"
"9","소스류","후쿠오카현","2016-01-21","2,880","불검출","불검출","적합"
"10","복합조미식품","효고현","2016-01-14","960","불검출","불검출","적합"
"11","청주","오이타현","2016-01-15","1,143.8","불검출","불검출","적합"
"12","청주","오이타현","2016-01-15","1,141.9","불검출","불검출","적합"
"13","혼합제제","와카야마현","2016-01-18","30","불검출","불검출","적합"
