"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","와카야마현","2016-01-19","30","불검출","불검출","적합"
"15","혼합제제","와카야마현","2016-01-18","45","불검출","불검출","적합"
"16","혼합제제","와카야마현","2016-01-19","60","불검출","불검출","적합"
"17","혼합제제","와카야마현","2016-01-15","90","불검출","불검출","적합"
"18","혼합제제","지바현","2016-01-19","120","불검출","불검출","적합"
"19","혼합제제","지바현","2016-01-19","300","불검출","불검출","적합"
"20","과·채가공품","훗카이도","2015-12-12","10.3","불검출","불검출","적합"
"21","캔디류(사탕)","훗카이도","2015-12-23","68.9","불검출","불검출","적합"
"22","액상차","후쿠이현","2015-09-10","1,260","불검출","불검출","적합"
"23","수산물가공품","아오모리현","2015-12-10","15.3","불검출","불검출","적합"
"24","소스류","효고현","2015-12-11","85.8","불검출","불검출","적합"
"25","과·채가공품","훗카이도","2015-12-14","21.2","불검출","불검출","적합"
"26","과자(크래커)","아이치현","2015-12-17","24","불검출","불검출","적합"
"27","청주","효고현","2016-01-08","600","불검출","불검출","적합"
"28","글리세린지방산에스테르","미에현","2016-02-01","200","불검출","불검출","적합"
"29","과자(웨이퍼)","오사카부","2015-12-24","24.7","불검출","불검출","적합"
"30","청주","교토부","2016-01-13","259.2","불검출","불검출","적합"
"31","청주","교토부","2016-01-19","648","불검출","불검출","적합"
"32","글리세린지방산에스테르","미에현","2016-01-28","30","불검출","불검출","적합"
"33","청주","교토부","2016-01-22","237.6","불검출","불검출","적합"
"34","청주","교토부","2015-12-18","1,080","불검출","불검출","적합"
"35","청주","교토부","2015-12-25","540","불검출","불검출","적합"
"36","청주","교토부","2016-01-14","360","불검출","불검출","적합"
"37","청주","교토부","2016-01-15","129.6","불검출","불검출","적합"
"38","채종유(유채유또는
카놀라유)","후쿠오카현","2016-01-26","14,443","불검출","불검출","적합"
"39","향신료조제품","도쿄도","","1,250","불검출","불검출","적합"
"40","과자(쿠키)","효고현","2016-01-05","54.43","불검출","불검출","적합"
"41","과자(쿠키)","효고현","2015-12-11","10.8","불검출","불검출","적합"
"42","초콜릿","효고현","2015-12-22","20.3","불검출","불검출","적합"
"43","과자(쿠키)","효고현","2015-12-14","21.6","불검출","불검출","적합"
"44","캔디류(사탕)","아이치현","2016-01-27","2,016","불검출","불검출","적합"
"45","캔디류(사탕)","아이치현","2016-01-25","1,080","불검출","불검출","적합"
"46","캔디류(사탕)","아이치현","2016-01-25","600","불검출","불검출","적합"
"47","캔디류(사탕)","아이치현","2016-01-26","240","불검출","불검출","적합"
