"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"12","혼합제제","사이타마현","2015-05-12","108","불검출","불검출","적합"
"13","혼합제제","사이타마현","2015-05-07","152","불검출","불검출","적합"
"14","혼합제제","사이타마현","2015-05-07","90","불검출","불검출","적합"
"15","혼합제제","가나가와현","2015-05-07","45","불검출","불검출","적합"
"16","캔디류(사탕)","아이치현","2015-05-22","1,800","불검출","불검출","적합"
"17","캔디류(사탕)","아이치현","2015-05-27","1,152","불검출","불검출","적합"
"18","캔디류(사탕)","아이치현","2015-05-26","300","불검출","불검출","적합"
"19","캔디류(사탕)","아이치현","2015-05-26","1,746","불검출","불검출","적합"
"20","캔디류(사탕)","아이치현","2015-05-26","792","불검출","불검출","적합"
"21","캔디류(사탕)","아이치현","2015-05-27","168","불검출","불검출","적합"
"22","혼합제제","효고현","2015-05-27","10","불검출","불검출","적합"
"23","혼합제제","효고현","2015-05-27","17","불검출","불검출","적합"
"24","혼합제제","효고현","2015-05-26","10","불검출","불검출","적합"
"25","혼합제제","효고현","2015-05-27","10","불검출","불검출","적합"
"26","당류가공품","히로시마현","2015-04-15","167.04","불검출","불검출","적합"
"27","과자(비스킷)","사이타마현","2015-04-02","1,485","불검출","불검출","적합"
"28","청주","돗토리현","2015-05-26","612","불검출","불검출","적합"
"29","청주","돗토리현","2015-05-26","216","불검출","불검출","적합"
"30","청주","돗토리현","2015-05-25","172.8","불검출","불검출","적합"
"31","청주","오카야마현","2015-05-20","43.2","불검출","불검출","적합"
"32","고형차","효고현","2015-05-25","7,000","불검출","불검출","적합"
"33","드레싱","도쿄도","2015-04-17","135","불검출","불검출","적합"
"34","카레","나라현","2015-04-28","400","불검출","불검출","적합"
"35","카레","나라현","2015-04-23","600","불검출","불검출","적합"
"36","카레","나라현","2015-03-11","500","불검출","불검출","적합"
"37","카레","아이치현","2015-02-18","720","불검출","불검출","적합"
"38","기타장류","효고현","2015-03-30","540","불검출","불검출","적합"
"39","당류가공품","교토부","2016-01-01
(유통기한)","16.2","불검출","불검출","적합"
"40","당류가공품","교토부","2016-02-01
(유통기한)","15.66","불검출","불검출","적합"
