"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","기타주류","와카야마현","2016-10-24","45,360","불검출","불검출","적합"
"15","소스류","효고현","2016-12-13","11,951","불검출","불검출","적합"
"16","맥주","ETC","2016-11-15","29,250","불검출","불검출","적합"
"17","음료베이스","사이타마현","2016-11-11","200","불검출","불검출","적합"
"18","과자(스낵과자)","아이치현","2016-12-02","176","불검출","불검출","적합"
"19","소스류","가나가와현","2016-11-22","1,762","불검출","불검출","적합"
"20","혼합제제","시가현","2016-12-06","20","불검출","불검출","적합"
"21","기타천연착향료","시가현","2016-12-06","150","불검출","불검출","적합"
"22","혼합제제","시가현","2016-12-07","40","불검출","불검출","적합"
"23","카레","도치기현","2016-10-31","1,518","불검출","불검출","적합"
"24","청주","도치기현","2016-11-26","1,555","불검출","불검출","적합"
"25","효모추출물제품","오이타현","2016-09-16","151","불검출","불검출","적합"
"26","백설탕","구마모토현","2016-12-06","50","불검출","불검출","적합"
"27","쇼트닝","가나가와현","2016-11-11","600","불검출","불검출","적합"
"28","소스류","지바현","2016-10-04","58","불검출","불검출","적합"
"29","곡류가공품","아이치현","2016-10-27","1,584","불검출","불검출","적합"
"30","당류가공품","나가노현","2016-10-24","48","불검출","불검출","적합"
"31","소스류","지바현","2016-10-09","72","불검출","불검출","적합"
"32","소스류","지바현","2016-11-21","2,209","불검출","불검출","적합"
"33","글리세린지방산에
스테르","효고현","2016-11-25","30","불검출","불검출","적합"
"34","소스류","에히메현","2016-12-01","1,872","불검출","불검출","적합"
"35","맥주","후쿠오카현","2016-10-18","33,600","불검출","불검출","적합"
"36","혼합제제","사이타마현","2016-10-12","612","불검출","불검출","적합"
"37","양조간장","지바현","2016-11-01","3,159","불검출","불검출","적합"
"38","소주","교토부","2016-11-29","4,355","불검출","불검출","적합"
"39","기타천연착향료","시가현","2016-12-07","100","불검출","불검출","적합"
"40","혼합제제","시가현","2016-12-06","60","불검출","불검출","적합"
"41","초콜릿가공품","스위스","2016-11-17","180","불검출","불검출","적합"
"42","혼합제제","야마가타현","2016-12-02","90","불검출","불검출","적합"
"43","소스류","에히메현","2016-11-01","9,109","불검출","불검출","적합"
"44","청주","도치기현","2016-11-25","1,555","불검출","불검출","적합"
"45","수산물가공품","후쿠이현","2016-11-01","120","불검출","불검출","적합"
"46","소스류","지바현","2016-07-26","39","불검출","불검출","적합"
"47","양파/신선,냉장","훗카이도","2016-11-29","480,000","불검출","불검출","적합"
