"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","청주","이바라키현","2016-11-09","998","불검출","불검출","적합"
"15","과자(비스킷)","아이치현","2016-11-22","137","불검출","불검출","적합"
"16","혼합제제","오사카부","2016-11-25","34","불검출","불검출","적합"
"17","혼합제제","오사카부","2016-11-25","51","불검출","불검출","적합"
"18","혼합제제","도쿄도","2016-10-25","3,000","불검출","불검출","적합"
"19","혼합제제","히로시마현","2016-11-16","60","불검출","불검출","적합"
"20","기타가공품","오사카부","2016-07-05","10","불검출","불검출","적합"
"21","혼합제제","ETC","2016-10-17","176","불검출","불검출","적합"
"22","혼합장","나가노현","2016-11-21","5,376","불검출","불검출","적합"
"23","혼합제제","도쿄도","2016-11-07","15","불검출","불검출","적합"
"24","소스류","에히메현","2016-12-02","1,920","불검출","불검출","적합"
"25","기타주류","후쿠오카현","2016-08-18","108","불검출","불검출","적합"
"26","청주","니가타현","2016-11-18","427","불검출","불검출","적합"
"27","히드록시프로필셀
룰로오스","ETC","2016-11-02","1,010","불검출","불검출","적합"
"28","소스류","군마현","2016-11-25","3,510","불검출","불검출","적합"
"29","빵류(도넛)","후쿠오카현","2016-12-02","61","불검출","불검출","적합"
"30","초콜릿","훗카이도","2016-11-29","180","불검출","불검출","적합"
"31","전분가공품","에히메현","2016-11-16","10,000","불검출","불검출","적합"
"32","캔디류(사탕)","미에현","2016-11-16","845","불검출","불검출","적합"
"33","소스류","에히메현","2016-11-14","888","불검출","불검출","적합"
"34","과자(비스킷)","야마가타현","2016-11-16","256","불검출","불검출","적합"
"35","과자(스낵과자)","후쿠오카현","2016-12-01","72","불검출","불검출","적합"
"36","과자(비스킷)","후쿠오카현","2016-12-01","112","불검출","불검출","적합"
"37","청주","니가타현","2016-11-19","454","불검출","불검출","적합"
"38","혼합제제","사이타마현","2016-11-25","18","불검출","불검출","적합"
"39","소스류","오이타현","2016-09-30","127","불검출","불검출","적합"
"40","청주","야마가타현","2016-10-14","130","불검출","불검출","적합"
"41","캔디류(사탕)","오사카부","2016-11-15","204","불검출","불검출","적합"
"42","덱스트린","효고현","2016-10-11","8,000","불검출","불검출","적합"
"43","혼합제제","도쿄도","2016-11-08","50","불검출","불검출","적합"
"44","과자(스낵과자)","니가타현","2016-11-24","1,326","불검출","불검출","적합"
"45","소스류","히로시마현","2016-10-24","1,835","불검출","불검출","적합"
"46","초콜릿","훗카이도","2016-11-29","300","불검출","불검출","적합"
"47","초콜릿","훗카이도","2016-11-29","120","불검출","불검출","적합"
