"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉동다랑어
(눈다랑어,F,횟감)","인도양","2016-12-23","1,647","불검출","불검출","적합"
"18","냉장명태","홋카이도","2016-12-23","5,480","불검출","불검출","적합"
"19","냉장명태","홋카이도","2016-12-23","1,510","불검출","불검출","적합"
"20","냉장명태","홋카이도","2016-12-23","3,496","불검출","불검출","적합"
"21","냉장명태","홋카이도","2016-12-23","4,000","불검출","불검출","적합"
"22","냉장갈치","후쿠오카현","2016-12-23","1,815","불검출","불검출","적합"
"23","냉장민어(수조기)","후쿠오카현","2016-12-23","70","불검출","불검출","적합"
"24","냉장명태","홋카이도","2016-12-23","6,700","불검출","불검출","적합"
"25","냉장갈치","가나가와현","2016-12-23","6,400","불검출","불검출","적합"
"26","냉장민어(수조기)","야마구치현","2016-12-23","60","불검출","불검출","적합"
"27","냉장홍어","야마구치현","2016-12-23","60","불검출","불검출","적합"
"28","냉장홍어","홋카이도","2016-12-23","177","불검출","불검출","적합"
"29","활우렁쉥이","홋카이도","2016-12-23","5,917","불검출","불검출","적합"
"30","활가리비","홋카이도","2016-12-23","2,310","불검출","불검출","적합"
"31","활가리비","홋카이도","2016-12-23","3,721","불검출","불검출","적합"
"32","활우렁쉥이","홋카이도","2016-12-23","3,058","불검출","불검출","적합"
"33","냉장갈치","후쿠오카현","2016-12-23","1,000","불검출","불검출","적합"
"34","냉장돔(황돔)","후쿠오카현","2016-12-23","120","불검출","불검출","적합"
