"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","초콜릿가공품","훗카이도","2016-11-29","480","불검출","불검출","적합"
"49","초콜릿가공품","훗카이도","2016-11-29","324","불검출","불검출","적합"
"50","유탕면류","아이치현","2016-10-12","138","불검출","불검출","적합"
"51","캔디류(사탕)","미에현","2016-10-20","211","불검출","불검출","적합"
"52","혼합제제","오사카부","2016-11-28","85","불검출","불검출","적합"
"53","캔디류(사탕)","오사카부","2016-11-21","444","불검출","불검출","적합"
"54","유탕면류","아이치현","2016-11-19","136","불검출","불검출","적합"
"55","소스류","히로시마현","2016-11-08","180","불검출","불검출","적합"
"56","혼합제제","도쿄도","2016-11-22","40","불검출","불검출","적합"
"57","혼합제제","히로시마현","2016-11-11","45","불검출","불검출","적합"
"58","화이트초콜릿","훗카이도","2016-11-29","360","불검출","불검출","적합"
"59","기타가공품","도쿄도","2016-10-05","59","불검출","불검출","적합"
"60","글루코사민 제품","도쿄도","","147","불검출","불검출","적합"
"61","양조간장","오이타현","2016-10-07","17","불검출","불검출","적합"
"62","위스키","오사카부","2016-11-21","5,544","불검출","불검출","적합"
"63","소스류","히로시마현","2016-10-19","852","불검출","불검출","적합"
"64","즉석조리식품","가나가와현","2016-11-29","2,768","불검출","불검출","적합"
"65","즉석조리식품","가나가와현","2016-11-25","10,249","불검출","불검출","적합"
"66","혼합제제","미에현","2016-09-07","64","불검출","불검출","적합"
"67","혼합제제","사이타마현","2016-09-14","304","불검출","불검출","적합"
"68","국수","아키타현","2016-11-19","324","불검출","불검출","적합"
"69","청주","니가타현","2016-11-19","925","불검출","불검출","적합"
"70","혼합제제","오사카부","2016-11-24","68","불검출","불검출","적합"
"71","소스류","효고현","2016-12-06","6,425","불검출","불검출","적합"
"72","커피/건조","인도네시아","2015-09-08","6,000","불검출","불검출","적합"
"73","청주","니가타현","2016-11-22","2,765","불검출","불검출","적합"
"74","유탕면류","아이치현","2016-10-22","139","불검출","불검출","적합"
"75","기타천연착향료","도쿄도","2016-11-04","480","불검출","불검출","적합"
"76","소스류","후쿠오카현","2016-11-14","1,010","불검출","불검출","적합"
"77","소스류","히로시마현","2016-11-10","660","불검출","불검출","적합"
"78","캔디류(사탕)","후쿠시마현","2016-11-17","1,282","불검출","불검출","적합"
"79","혼합제제","히로시마현","2016-11-23","165","불검출","불검출","적합"
"80","수산물가공품","훗카이도","2016-11-07","300","불검출","불검출","적합"
