"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","빵류(카스텔라)","야마나시현","2016-11-18","89","불검출","불검출","적합"
"49","과.채가공품","훗카이도","2016-10-17","37","불검출","불검출","적합"
"50","국수","훗카이도","2016-10-24","139","불검출","불검출","적합"
"51","건어포류","교토부","2016-12-06","400","불검출","불검출","적합"
"52","복합조미식품","시즈오카현","2016-11-04","100","불검출","불검출","적합"
"53","청주","나가사키현","2016-07-01","380","불검출","불검출","적합"
"54","자당지방산에스테르","미에현","2016-10-21","1,206","불검출","불검출","적합"
"55","청주","미에현","2016-12-01","86","불검출","불검출","적합"
"56","청주","교토부","2016-10-20","3,542","불검출","불검출","적합"
"57","양조간장","지바현","2016-11-22","379","불검출","불검출","적합"
"58","침출차","남 아 프 리 카
공화국","2016-06-06","151","불검출","불검출","적합"
"59","캔디류(사탕)","아이치현","2016-11-17","829","불검출","불검출","적합"
"60","청주","히로시마현","2016-10-14","180","불검출","불검출","적합"
"61","혼합제제","오사카부","2016-12-08","15","불검출","불검출","적합"
"62","캔디류(젤리)","나라현","2016-12-05","1,008","불검출","불검출","적합"
"63","과자(비스킷)","아이치현","2016-11-15","434","불검출","불검출","적합"
"64","과자(비스킷)","아이치현","2016-11-17","667","불검출","불검출","적합"
"65","과자(스낵과자)","나라현","2016-12-08","680","불검출","불검출","적합"
"66","청주","효고현","2016-11-09","86","불검출","불검출","적합"
"67","시클로덱스트린시럽","오사카부","2016-11-27","1,000","불검출","불검출","적합"
"68","드레싱","오사카부","","58","불검출","불검출","적합"
"69","청주","미에현","2016-12-01","540","불검출","불검출","적합"
"70","혼합제제","미에현","2016-09-16","480","불검출","불검출","적합"
"71","캔디류(캐러멜)","나라현","2016-12-07","300","불검출","불검출","적합"
"72","혼합제제","오사카부","2016-12-08","24","불검출","불검출","적합"
"73","혼합제제","히로시마현","2016-12-02","30","불검출","불검출","적합"
"74","청주","히로시마현","2016-10-28","43","불검출","불검출","적합"
"75","청주","야마가타현","2016-12-06","86","불검출","불검출","적합"
"76","양조간장","지바현","2016-10-24","1,087","불검출","불검출","적합"
"77","양조간장","지바현","2016-11-06","63","불검출","불검출","적합"
"78","복합조미식품","미에현","2016-11-11","23","불검출","불검출","적합"
"79","당류가공품","오사카부","2016-12-08","1,746","불검출","불검출","적합"
"80","초콜릿가공품","오사카부","2016-10-03","180","불검출","불검출","적합"
"81","양조간장","지바현","2016-09-05","319","불검출","불검출","적합"
