"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","17건","-","-","47,995","-","-","-"
"1","냉장돔(황돔)","야마구치현","2014-4-21","285","불검출","불검출","적합"
"2","냉장명태","홋카이도","2014-4-21","5,070","불검출","불검출","적합"
"3","냉장명태","홋카이도","2014-4-21","5,070","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2014-4-21","1,884","불검출","불검출","적합"
"5","냉장갑오징어","야마구치현","2014-4-21","271","불검출","불검출","적합"
"6","냉장홍어","야마구치현","2014-4-21","107","불검출","불검출","적합"
"7","냉장돔(참돔)","야마구치현","2014-4-21","340","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2014-4-21","90","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2014-4-21","150","불검출","불검출","적합"
"10","냉장민어(수조기)","야마구치현","2014-4-21","60","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-4-21","6,874","불검출","불검출","적합"
"12","냉장가오리","에히메현","2014-4-21","410","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-4-21","4,102","불검출","불검출","적합"
"14","냉장가오리","야마구치현","2014-4-21","372","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2014-4-21","3,120","불검출","불검출","적합"
"16","냉장가오리","야마구치현","2014-4-21","200","불검출","불검출","적합"
"17","냉동전어","가나가와현","2014-4-21","19,590","불검출","불검출","적합"
