"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","13건","-","-","71,592","-","-","-"
"1","냉장돔(황돔)","야마구치현","2014-4-17","250","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2014-4-17","310","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-4-17","6,963","불검출","불검출","적합"
"4","활해삼","효고현","2014-4-17","542","불검출","불검출","적합"
"5","활낙지","효고현","2014-4-17","139","불검출","불검출","적합"
"6","냉동상어(청상아리,F)","인도양","2014-4-17","2,132","불검출","불검출","적합"
"7","활돔(돌돔)","고치현","2014-4-17","596","불검출","불검출","적합"
"8","냉동멸치","돗토리현","2014-4-17","24,000","불검출","불검출","적합"
"9","냉동멸치","돗토리현","2014-4-17","24,000","불검출","불검출","적합"
"10","활장어(먹장어)","후쿠오카현","2014-4-17","2,260","불검출","불검출","적합"
"11","냉동다랑어(눈다랑어,턱살)","태평양","2014-4-17","800","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살,횟감)","태평양","2014-4-17","7,600","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-4-17","2,000","불검출","불검출","적합"
