"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"43","과자(한과류)","도쿠시마현","2014-10-28","1,080","불검출","불검출","적합"
"44","캔디류(양갱)","도쿄도","2014-10-22","258.24","불검출","불검출","적합"
"45","소주","교토부","2014-08-19","210","불검출","불검출","적합"
"46","과자(스낵과자)","니가타현","2014-10-28","1,326","불검출","불검출","적합"
"47","음료베이스","아이치현","2014-11-04","993.6","불검출","불검출","적합"
"48","양조간장","지바현","2014-10-02","5,054.4","불검출","불검출","적합"
"49","드레싱","사가현","2014-10-01","3,240","불검출","불검출","적합"
"50","캔디류(사탕)","오사카부","2014-10-08","648","불검출","불검출","적합"
"51","녹차추출물
/알로에전잎","기후현","2014-10-03","505","불검출","불검출","적합"
"52","풀루란","오카야마현","2014-08-11","600","불검출","불검출","적합"
"53","건어포류","교토부","2014-10-09","120","불검출","불검출","적합"
"54","건어포류","교토부","2014-10-09","875","불검출","불검출","적합"
"55","탄산음료","도쿄도","2014-10-09","12,096","불검출","불검출","적합"
"56","국수","훗카이도","2014-09-25","58.3","불검출","불검출","적합"
"57","소스류","효고현","2014-05-16","46.2","불검출","불검출","적합"
"58","즉석조리식품","미에현","2014-09-18","82.8","불검출","불검출","적합"
"59","캔디류(사탕)","훗카이도","2014-10-15","12.9","불검출","불검출","적합"
"60","소스류","미에현","2014-08-26","68","불검출","불검출","적합"
"61","즉석조리식품","효고현","2014-10-07","60","불검출","불검출","적합"
"62","청주","도치기현","2014-10-31","11,232","불검출","불검출","적합"
"63","과자(비스킷)","아이치현","2014-10-10","60","불검출","불검출","적합"
"64","캔디류(양갱)","아이치현","2014-10-30","432","불검출","불검출","적합"
"65","유탕면류","이바라키현","2014-10-21","738","불검출","불검출","적합"
"66","유탕면류","이바라키현","2014-10-21","756","불검출","불검출","적합"
"67","과자(비스킷)","아이치현","2014-10-28","246.24","불검출","불검출","적합"
"68","캔디류(사탕)","아이치현","2014-10-29","165","불검출","불검출","적합"
"69","청주","훗카이도","2014-08-05","86.4","불검출","불검출","적합"
"70","소스류","오사카부","2014-11-10","414","불검출","불검출","적합"
