"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","55,576","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-12-1","1,791","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2014-12-1","311","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-12-1","6,500","불검출","불검출","적합"
"4","냉장돔(참돔)","야마구치현","2014-12-1","487","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2014-12-1","9,519","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-12-1","6,952","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2014-12-1","549","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-12-1","2,133","불검출","불검출","적합"
"9","활꼬막(새꼬막)","후쿠오카현","2014-12-1","3,700","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-12-1","3,340","불검출","불검출","적합"
"11","냉장갈치","오이타현","2014-12-1","200","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-12-1","5,635","불검출","불검출","적합"
"13","냉장갈치","오이타현","2014-12-1","840","불검출","불검출","적합"
"14","냉장갈치","오이타현","2014-12-1","245","불검출","불검출","적합"
"15","냉장돔(참돔)","야마구치현","2014-12-1","180","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-12-1","7,472","불검출","불검출","적합"
"17","냉동새우살","도야마현","2014-12-1","40","불검출","불검출","적합"
"18","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2014-12-1","502","불검출","불검출","적합"
"19","활꼬막","사가현","2014-12-1","180","불검출","불검출","적합"
"20","활꼬막(새꼬막)","사가현","2014-12-1","5,000","불검출","불검출","적합"
