"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","56,856","-","-","-"
"1","냉장가오리","야마구치현","2014-11-28","516","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2014-11-28","8,915","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2014-11-28","9,637","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2014-11-28","8,760","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-11-28","270","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-11-28","7,170","불검출","불검출","적합"
"7","냉장가오리","야마구치현","2014-11-28","960","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2014-11-28","144","불검출","불검출","적합"
"9","냉장돔(참돔)","후쿠오카현","2014-11-28","100","불검출","불검출","적합"
"10","냉장돔(황돔)","후쿠오카현","2014-11-28","30","불검출","불검출","적합"
"11","냉장돔(황돔)","나가사키현","2014-11-28","132","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-11-28","90","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-11-28","5,500","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-11-28","5,500","불검출","불검출","적합"
"15","냉장갈치","에히메현","2014-11-28","382","불검출","불검출","적합"
"16","냉동다랑어(눈다랑어,F,횟감)","대서양","2014-11-28","493","불검출","불검출","적합"
"17","활꼬막(새꼬막)","후쿠오카현","2014-11-28","6,000","불검출","불검출","적합"
"18","활장어(먹장어)","야마구치현","2014-11-28","2,257","불검출","불검출","적합"
