"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","40건","-","-","163,554","-","-","-"
"1","활우렁쉥이","홋카이도","2014-11-27","10,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-11-27","6,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-11-27","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-11-27","7,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-11-27","7,000","불검출","불검출","적합"
"6","활꼬막","후쿠오카현","2014-11-27","2,460","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2014-11-27","19,295","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2014-11-27","8,917","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-11-27","480","불검출","불검출","적합"
"10","냉장갈치","미야자키현","2014-11-27","185","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-11-27","6,000","불검출","불검출","적합"
"12","냉장갈치","오이타현","2014-11-27","1,745","불검출","불검출","적합"
"13","냉장갈치","야마구치현","2014-11-27","545","불검출","불검출","적합"
"14","냉장돔(참돔)","야마구치현","2014-11-27","600","불검출","불검출","적합"
"15","냉장민어(수조기)","야마구치현","2014-11-27","54","불검출","불검출","적합"
"16","냉장홍어","야마구치현","2014-11-27","380","불검출","불검출","적합"
"17","냉장가오리","야마구치현","2014-11-27","850","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-11-27","3,000","불검출","불검출","적합"
"19","활꼬막","후쿠오카현","2014-11-27","1,080","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-11-27","10,194","불검출","불검출","적합"
"21","냉장갈치","오이타현","2014-11-27","1,568","불검출","불검출","적합"
"22","냉장홍어","홋카이도","2014-11-27","10,296","불검출","불검출","적합"
"23","냉장준치","구마모토현","2014-11-27","546","불검출","불검출","적합"
"24","냉장갈치","에히메현","2014-11-27","454","불검출","불검출","적합"
"25","냉장갈치","오이타현","2014-11-27","300","불검출","불검출","적합"
"26","냉장갈치","오이타현","2014-11-27","570","불검출","불검출","적합"
"27","활우렁쉥이","홋카이도","2014-11-27","8,604","불검출","불검출","적합"
"28","활꼬막","사가현","2014-11-27","900","불검출","불검출","적합"
"29","활꼬막(새꼬막)","사가현","2014-11-27","5,000","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2014-11-27","1,675","불검출","불검출","적합"
"31","냉장홍어","홋카이도","2014-11-27","828","불검출","불검출","적합"
