"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","향신료조제품
(고추냉이가공품)","도쿄도","2014-11-07","288","불검출","불검출","적합"
"14","혼합제제","가나가와현","2014-10-20","60","불검출","불검출","적합"
"15","기타가공품","시즈오카현","2014-08-25","608","불검출","불검출","적합"
"16","청주","교토부","2014-09-01","1,080","불검출","불검출","적합"
"17","청주","미에현","2014-09-04","1,800","불검출","불검출","적합"
"18","과.채가공품","훗카이도","2014-10-23","4","불검출","불검출","적합"
"19","양조간장","지바현","2014-09-08","7,371","불검출","불검출","적합"
"20","과.채가공품","훗카이도","2014-10-02","5.3","불검출","불검출","적합"
"21","양조간장","지바현","2014-10-03","531","불검출","불검출","적합"
"22","과자(크래커)","아이치현","2014-10-27","20","불검출","불검출","적합"
"23","빵류(케이크)","효고현","2014-11-04","223.6","불검출","불검출","적합"
"24","빵류(케이크)","효고현","2014-11-04","336","불검출","불검출","적합"
"25","소스류","지바현","2014-09-17","181.5","불검출","불검출","적합"
"26","과실주","가나가와현","2014-10-24","1,836","불검출","불검출","적합"
"27","과자(쿠키)","아이치현","2014-10-22","34.8","불검출","불검출","적합"
"28","혼합제제","이바라키현","2014-10-27","300","불검출","불검출","적합"
"29","소스류","지바현","2014-10-02","1,200","불검출","불검출","적합"
"30","양조간장","지바현","2014-10-06","1,359","불검출","불검출","적합"
"31","과실주","가나가와현","2014-10-03","612","불검출","불검출","적합"
"32","소스류","지바현","2014-10-14","19.8","불검출","불검출","적합"
"33","과자(스낵과자)","아이치현","2014-11-11","414","불검출","불검출","적합"
"34","소스류","지바현","2014-09-03","280.8","불검출","불검출","적합"
"35","청주","교토부","2014-10-01","720","불검출","불검출","적합"
"36","유탕면류","나라현","2014-10-15","360","불검출","불검출","적합"
"37","유탕면류","나라현","2014-10-18","360","불검출","불검출","적합"
"38","과자(스낵과자)","효고현","2014-11-01","547.2","불검출","불검출","적합"
"39","과자(스낵과자)","효고현","2014-11-07","547.2","불검출","불검출","적합"
"40","전분가공품","이바라키현","2014-10-27","240","불검출","불검출","적합"
"41","맥주","교토부","2014-09-23","352.7","불검출","불검출","적합"
"42","과자(한과류)","도쿠시마현","2014-10-28","1,080","불검출","불검출","적합"
