"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","43건","-","-","208,534","-","-","-"
"1","활돔(참돔)","에히메현","2014-12-2","15,674","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-12-2","9,771","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-12-2","4,018","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-12-2","19,383","불검출","불검출","적합"
"5","활방어","오이타현","2014-12-2","9,008","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-12-2","7,000","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-12-2","6,500","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-12-2","7,000","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-12-2","7,000","불검출","불검출","적합"
"10","활가리비","홋카이도","2014-12-2","7,000","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-12-2","15,000","불검출","불검출","적합"
"12","냉장돔(황돔)","야마구치현","2014-12-2","90","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2014-12-2","7,000","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-12-2","11,610","불검출","불검출","적합"
"15","냉장준치","야마구치현","2014-12-2","144","불검출","불검출","적합"
"16","냉장가오리","야마구치현","2014-12-2","552","불검출","불검출","적합"
"17","냉장홍어","야마구치현","2014-12-2","300","불검출","불검출","적합"
"18","냉장갈치","이시카와현","2014-12-2","125","불검출","불검출","적합"
"19","냉장돔(참돔)","야마구치현","2014-12-2","165","불검출","불검출","적합"
"20","냉장돔(황돔)","야마구치현","2014-12-2","190","불검출","불검출","적합"
"21","냉장돔(황돔)","나가사키현","2014-12-2","110","불검출","불검출","적합"
"22","냉장가오리","에히메현","2014-12-2","480","불검출","불검출","적합"
"23","활가리비","홋카이도","2014-12-2","15,338","불검출","불검출","적합"
"24","활우렁쉥이","홋카이도","2014-12-2","8,825","불검출","불검출","적합"
"25","활우렁쉥이","홋카이도","2014-12-2","9,590","불검출","불검출","적합"
"26","활가리비","홋카이도","2014-12-2","6,820","불검출","불검출","적합"
