"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(돌돔)","에히메현","2017-07-25","995","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,목살,횟감)","대서양","2017-07-25","160","불검출","불검출","적합"
"3","활가리비","홋카이도","2017-07-25","4,018","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-07-25","846","불검출","불검출","적합"
"5","활전갱이(흑점줄전갱이)","미야자키현","2017-07-25","1,504","불검출","불검출","적합"
"6","냉동방어(F,포장횟감)","나가사키현","2017-07-25","15,551","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2017-07-25","928","불검출","불검출","적합"
"8","활가리비","홋카이도","2017-07-25","7,000","불검출","불검출","적합"
"9","냉장대구","홋카이도","2017-07-25","330","불검출","불검출","적합"
"10","활가리비","홋카이도","2017-07-25","6,989","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-07-25","14,136","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살,횟감)","태평양","2017-07-25","100","불검출","불검출","적합"
"13","활돔(참돔)","에히메현","2017-07-25","5,770","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,F,횟감)","대서양","2017-07-25","225","불검출","불검출","적합"
"15","활가리비","홋카이도","2017-07-25","7,075","불검출","불검출","적합"
"16","냉장갈치","오이타현","2017-07-25","75","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-07-25","1,168","불검출","불검출","적합"
"18","냉장갈치","후쿠오카현","2017-07-25","315","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-07-25","840","불검출","불검출","적합"
"20","냉장갈치","에히메현","2017-07-25","40","불검출","불검출","적합"
