"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","249","1,236,665","0","0","156","1,194,940","1","442","92","41,283"
"7.24","125","210,960","0","0","60","196,583","0","0","65","14,377"
"7.25","124","1,025,705","0","0","96","998,357","1","442","27","26,906"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
