"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-06-19","2,538","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-06-19","3,494","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2017-06-19","256","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-06-19","1,002","불검출","불검출","적합"
"5","냉동새치(황새치,F,횟감)","대서양","2017-06-19","221","불검출","불검출","적합"
"6","냉장갈치","오이타현","2017-06-19","155","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2017-06-19","136","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2017-06-19","560","불검출","불검출","적합"
"9","활가리비","홋카이도","2017-06-19","7,153","불검출","불검출","적합"
"10","냉장갈치","오이타현","2017-06-19","820","불검출","불검출","적합"
"11","냉장쥐치","야마구치현","2017-06-19","2,150","불검출","불검출","적합"
"12","활가리비","홋카이도","2017-06-19","12,852","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2017-06-19","292","불검출","불검출","적합"
"14","냉동가리비(외투막)","홋카이도","2017-06-19","19,600","불검출","불검출","적합"
"15","냉장갈치","후쿠오카현","2017-06-19","1,280","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2017-06-19","128","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-06-19","1,704","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2017-06-19","840","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2017-06-19","601","불검출","불검출","적합"
"20","냉장갈치","에히메현","2017-06-19","150","불검출","불검출","적합"
