"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","카레","시즈오카현","2016-12-22","2,398","불검출","불검출","적합"
"48","코엔자임Q10","ETC","2016-03-15","174","불검출","불검출","적합"
"49","과자(스낵과자)","효고현","2017-01-18","1,000","불검출","불검출","적합"
"50","향신료조제품(고추
냉이가공품)","사이타마현","2016-12-16","129","불검출","불검출","적합"
"51","밀크초콜릿","훗카이도","2017-01-11","765","불검출","불검출","적합"
"52","자당지방산에스테르","미에현","2016-10-22","3,600","불검출","불검출","적합"
"53","혼합제제","이바라키현","2017-01-12","340","불검출","불검출","적합"
"54","청주","도치기현","2016-12-26","11,232","불검출","불검출","적합"
"55","청주","아키타현","2017-01-05","691","불검출","불검출","적합"
"56","청주","도치기현","2017-01-05","7,776","불검출","불검출","적합"
"57","초콜릿가공품","훗카이도","2017-01-11","513","불검출","불검출","적합"
"58","헤미셀룰라아제","효고현","2016-12-19","40","불검출","불검출","적합"
"59","혼합제제","시가현","2017-01-19","50","불검출","불검출","적합"
"60","액상차","미에현","2016-08-31","1,440","불검출","불검출","적합"
"61","초콜릿가공품","사이타마현","2017-01-06","5,584","불검출","불검출","적합"
"62","소스류","가나가와현","2016-12-05","248","불검출","불검출","적합"
"63","과.채가공품","나가노현","2017-01-06","298","불검출","불검출","적합"
"64","칼슘","도야마현","2017-01-05","936","불검출","불검출","적합"
"65","화이트초콜릿","훗카이도","2017-01-11","326","불검출","불검출","적합"
"66","카레","나가노현","2016-11-15","1,000","불검출","불검출","적합"
"67","화이트초콜릿","훗카이도","2017-01-11","375","불검출","불검출","적합"
"68","식염절임","도쿄도","2017-01-17","40","불검출","불검출","적합"
"69","글리세린지방산에스테르","효고현","2017-01-11","75","불검출","불검출","적합"
"70","카레","오카야마현","2016-10-25","17","불검출","불검출","적합"
"71","초콜릿가공품","훗카이도","2017-01-11","346","불검출","불검출","적합"
"72","청주","도치기현","2016-12-27","15,876","불검출","불검출","적합"
"73","양조간장","효고현","2017-01-17","13,799","불검출","불검출","적합"
"74","과자(웨이퍼)","이바라키현","2016-11-28","3,410","불검출","불검출","적합"
"75","산성백토","니가타현","2017-01-13","40,000","불검출","불검출","적합"
"76","기타천연착향료","나가노현","2016-09-21","300","불검출","불검출","적합"
"77","가공두부","나가노현","2016-12-28","2,884","불검출","불검출","적합"
"78","양조간장","효고현","2016-12-26","15,093","불검출","불검출","적합"
"79","소스류","후쿠오카현","2017-01-13","1,010","불검출","불검출","적합"
"80","청주","히로시마현","2016-10-14","72","불검출","불검출","적합"
