"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"16","냉장다랑어
(참다랑어,F,횟감)","나가사키현","2017-02-02","22","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-02-02","1,546","불검출","불검출","적합"
"18","냉장전갱이
(흑점줄전갱이)","에히메현","2017-02-02","12","불검출","불검출","적합"
"19","활해삼","사가현","2017-02-02","380","불검출","불검출","적합"
"20","활가리비","홋카이도","2017-02-02","8,339","불검출","불검출","적합"
"21","활가리비","홋카이도","2017-02-02","8,093","불검출","불검출","적합"
"22","냉동갈치","가나가와현","2017-02-02","12,000","불검출","불검출","적합"
"23","냉장갈치","후쿠오카현","2017-02-02","1,540","불검출","불검출","적합"
"24","냉장돔(황돔)","후쿠오카현","2017-02-02","128","불검출","불검출","적합"
"25","냉동다랑어
(남방참다랑어)","인도양","2017-02-02","2,281","불검출","불검출","적합"
"26","활게(참게)","후쿠오카현","2017-02-02","400","불검출","불검출","적합"
"27","활장어(먹장어)","나가사키현","2017-02-02","789","불검출","불검출","적합"
"28","활우렁쉥이","홋카이도","2017-02-02","9,012","불검출","불검출","적합"
"29","활장어(먹장어)","나가사키현","2017-02-02","1,471","불검출","불검출","적합"
"30","활우렁쉥이","홋카이도","2017-02-02","8,718","불검출","불검출","적합"
"31","활우렁쉥이","홋카이도","2017-02-02","8,632","불검출","불검출","적합"
