"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","혼합제제","시가현","2017-01-12","25","불검출","불검출","적합"
"14","염화마그네슘","오카야마현","2016-12-17","17,000","불검출","불검출","적합"
"15","소스류","교토부","2016-12-28","5,895","불검출","불검출","적합"
"16","소스류","교토부","2016-12-23","2,460","불검출","불검출","적합"
"17","혼합제제","지바현","2016-12-20","140","불검출","불검출","적합"
"18","유탕면류","이바라키현","2016-12-12","1,107","불검출","불검출","적합"
"19","기타주류","야마구치현","2016-12-10","12,600","불검출","불검출","적합"
"20","소스류","교토부","2016-12-09","1,070","불검출","불검출","적합"
"21","혼합장","나가노현","","1,453","불검출","불검출","적합"
"22","소스류","훗카이도","2016-12-03","24","불검출","불검출","적합"
"23","소스류","훗카이도","2016-12-17","18","불검출","불검출","적합"
"24","탄산음료","오사카부","2016-12-16","1,200","불검출","불검출","적합"
"25","초콜릿가공품","후쿠오카현","2017-01-16","12,192","불검출","불검출","적합"
"26","석유왁스","와카야마현","2016-12-12","8,280","불검출","불검출","적합"
"27","청주","교토부","2017-01-05","173","불검출","불검출","적합"
"28","전분가공품","시즈오카현","2017-01-06","84","불검출","불검출","적합"
"29","카레","도치기현","2016-12-14","10,350","불검출","불검출","적합"
"30","소스류","교토부","2016-12-01","260","불검출","불검출","적합"
"31","복합조미식품","에히메현","2016-12-02","1,000","불검출","불검출","적합"
"32","국수","가가와현","2016-09-14","14,700","불검출","불검출","적합"
"33","혼합제제","오사카부","2017-01-17","10","불검출","불검출","적합"
"34","캔디류(사탕)","오사카부","2016-11-30","370","불검출","불검출","적합"
"35","혼합제제","시가현","2017-01-13","25","불검출","불검출","적합"
"36","혼합제제","오사카부","2017-01-11","17","불검출","불검출","적합"
"37","카레","도치기현","2016-11-15","6,224","불검출","불검출","적합"
"38","혼합제제","사이타마현","2017-01-06","500","불검출","불검출","적합"
"39","캔디류(젤리)","나라현","2017-01-10","2,592","불검출","불검출","적합"
"40","과자(스낵과자)","니가타현","2017-01-05","1,020","불검출","불검출","적합"
"41","소스류","후쿠오카현","2017-01-13","210","불검출","불검출","적합"
"42","소스류","훗카이도","2016-12-09","60","불검출","불검출","적합"
"43","과자(스낵과자)","니가타현","2016-10-17","108","불검출","불검출","적합"
"44","캔디류(양갱)","아이치현","2017-01-10","864","불검출","불검출","적합"
"45","혼합제제","사이타마현","2017-01-05","680","불검출","불검출","적합"
"46","미강유(현미유)","와카야마현","2017-01-11","1,200","불검출","불검출","적합"
