"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","초콜릿가공품","훗카이도","2014-04-21","997.5","불검출","불검출","적합"
"70","초콜릿가공품","훗카이도","2014-06-12","518.7","불검출","불검출","적합"
"71","초콜릿가공품","훗카이도","2014-06-12","72","불검출","불검출","적합"
"72","염화마그네슘","오카야마현","2014-05-22","29,000","불검출","불검출","적합"
"73","혼합제제","오카야마현","2014-05-23","1,200","불검출","불검출","적합"
"74","공액리놀레산","시즈오카현","2014-03-24","924.66","불검출","불검출","적합"
"75","빵류(그외 빵류)","오사카부","2014-05-30","9,030","불검출","불검출","적합"
"76","빵류(그외 빵류)","오사카부","2014-06-05","130","불검출","불검출","적합"
"77","마요네즈","이바라키현","2014-05-12","100","불검출","불검출","적합"
"78","액상차","오사카부","2014-03-21","244.8","불검출","불검출","적합"
"79","카레","니가타현","2014-04-15","720","불검출","불검출","적합"
"80","카레","니가타현","2014-04-15","576","불검출","불검출","적합"
"81","캔디류(사탕)","시즈오카현","2014-05-23","783.36","불검출","불검출","적합"
"82","과자(비스킷)","아이치현","2014-06-03","990","불검출","불검출","적합"
"83","과자(스낵과자)","이바라키현","2014-06-02","3,456","불검출","불검출","적합"
"84","과자(스낵과자)","이바라키현","2014-05-31","2,646","불검출","불검출","적합"
"85","과자(비스킷)","이바라키현","2014-05-15","452.4","불검출","불검출","적합"
"86","과자(크래커)","이바라키현","2014-05-09","1,144.8","불검출","불검출","적합"
"87","곡류가공품","도쿄도","2014-05-10","298","불검출","불검출","적합"
"88","당류가공품","도치기현","2014-03-25","40","불검출","불검출","적합"
"89","글루코아밀라아제","아이치현","2014-03-14","500","불검출","불검출","적합"
"90","셀룰라아제","아이치현","2014-03-04","500","불검출","불검출","적합"
"91","드레싱","사가현","2014-04-18","900","불검출","불검출","적합"
"92","빵류(그외 빵류)","훗카이도","2014-06-11","128","불검출","불검출","적합"
"93","밀가루","후쿠오카현","2014-04-10","2,400","불검출","불검출","적합"
"94","빵류(케이크)","훗카이도","2014-06-11","134.4","불검출","불검출","적합"
"95","캔디류(사탕)","미에현","2014-05-23","844.8","불검출","불검출","적합"
"96","캔디류(사탕)","미에현","2014-05-09","633.6","불검출","불검출","적합"
"97","국수","아키타현","2014-05-24","150","불검출","불검출","적합"
"98","초콜릿가공품","오사카부","2014-06-04","2,066.4","불검출","불검출","적합"
"99","양조간장","오사카부","2014-05-30","750","불검출","불검출","적합"
"100","혼합제제","나가노현","2014-03-13","150","불검출","불검출","적합"
"101","혼합제제","도치기현","2014-05-15","210","불검출","불검출","적합"
