"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","합성착향료","가나가와현","2014-05-15","3","불검출","불검출","적합"
"20","건어포류","가고시마현","2014-05-28","140","불검출","불검출","적합"
"21","향미유","사이타마현","2014-05-23","21,020","불검출","불검출","적합"
"22","혼합제제","효고현","2014-05-19","300","불검출","불검출","적합"
"23","혼합제제","가나가와현","2014-05-27","120","불검출","불검출","적합"
"24","빵류(그외 빵류)","가가와현","2014-05-06","48","불검출","불검출","적합"
"25","빵류(카스텔라)","도쿄도","2014-05-06","38.4","불검출","불검출","적합"
"26","빵류(카스텔라)","도쿄도","2014-05-06","38.4","불검출","불검출","적합"
"27","빵류(카스텔라)","사이타마현","2014-05-06","21.6","불검출","불검출","적합"
"28","빵류(카스텔라)","사이타마현","2014-05-06","55.2","불검출","불검출","적합"
"29","혼합제제","와카야마현","2014-05-26","15","불검출","불검출","적합"
"30","밀크초콜릿","훗카이도","2014-06-12","622.5","불검출","불검출","적합"
"31","밀크초콜릿","훗카이도","2014-06-12","382.5","불검출","불검출","적합"
"32","초콜릿가공품","훗카이도","2014-06-12","126","불검출","불검출","적합"
"33","초콜릿가공품","훗카이도","2014-06-12","72","불검출","불검출","적합"
"34","과자(스낵과자)","니가타현","2014-06-10","561","불검출","불검출","적합"
"35","과자(스낵과자)","니가타현","2014-06-09","153","불검출","불검출","적합"
"36","인스턴트커피","미에현","2014-04-30","366","불검출","불검출","적합"
"37","드레싱","사가현","2014-06-03","800","불검출","불검출","적합"
"38","소스류","오이타현","2014-05-28","1,560","불검출","불검출","적합"
"39","밀크초콜릿","가나가와현","2014-05-26","414.72","불검출","불검출","적합"
"40","캔디류(사탕)","효고현","2014-06-02","312","불검출","불검출","적합"
"41","과자(한과류)","나가노현","2014-05-23","230","불검출","불검출","적합"
"42","과자(비스킷)","오사카부","2014-05-15","70","불검출","불검출","적합"
"43","캔디류(사탕)","후쿠시마현","2014-05-20","345.6","불검출","불검출","적합"
"44","청주","아이치현","2014-03-03","25.92","불검출","불검출","적합"
"45","청주","도야마현","2014-05-16","43.2","불검출","불검출","적합"
"46","청주","야마가타현","2014-05-22","43.2","불검출","불검출","적합"
"47","청주","니가타현","2014-05-02","43.2","불검출","불검출","적합"
"48","청주","니가타현","2014-05-14","86.4","불검출","불검출","적합"
"49","청주","니가타현","2014-05-06","345.6","불검출","불검출","적합"
"50","당류가공품","시즈오카현","2014-04-02","100","불검출","불검출","적합"
"51","글리세린지방산에스테르","효고현","2014-04-03","75","불검출","불검출","적합"
"52","과자(비스킷)","아이치현","2014-06-03","697.5","불검출","불검출","적합"
"53","과자(비스킷)","이바라키현","2014-05-16","1,020.6","불검출","불검출","적합"
"54","글리세린지방산에스테르","효고현","2014-05-30","135","불검출","불검출","적합"
"55","청주","야마가타현","2014-04-14","216","불검출","불검출","적합"
"56","리큐르","미에현","2014-04-25","840","불검출","불검출","적합"
"57","청주","나라현","2014-05-19","1,296","불검출","불검출","적합"
"58","청주","이와테현","2014-05-02","259.2","불검출","불검출","적합"
"59","청주","히로시마현","2014-05-09","129.6","불검출","불검출","적합"
"60","청주","히로시마현","2014-04-09","612","불검출","불검출","적합"
"61","리큐르","교토부","2014-04-23","420","불검출","불검출","적합"
"62","국수","아이치현","2014-05-12","2,217.6","불검출","불검출","적합"
"63","풀루란","오카야마현","2014-05-27","1,000","불검출","불검출","적합"
"64","당류가공품","오카야마현","2014-04-29","32,000","불검출","불검출","적합"
"65","보리식이섬유(원료성)","나라현","2014-06-02","250","불검출","불검출","적합"
"66","캔디류(젤리)","아이치현","2014-04-25","306","불검출","불검출","적합"
"67","글리세린지방산에스테르","미에현","2014-04-30","112","불검출","불검출","적합"
"68","테아닌 (원료성)","미에현","2014-05-20","10","불검출","불검출","적합"
