"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","273,100","-","-","-"
"1","냉동곤이(명태)","러시아","2017-03-06","39,600","불검출","불검출","적합"
"2","냉동가자미
(각시가자미)","러시아","2017-03-06","23,000","불검출","불검출","적합"
"3","냉동가자미
(각시가자미)","러시아","2017-03-06","22,050","불검출","불검출","적합"
"4","냉동꽁치","대만","2017-03-06","160,200","불검출","불검출","적합"
"5","냉동명태","러시아","2017-03-06","21,200","불검출","불검출","적합"
"6","냉동명태(F)","러시아","2017-03-06","7,050","불검출","불검출","적합"
