"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장가오리","야마구치현","2017-03-06","300","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2017-03-06","1,528","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-03-06","5,006","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2017-03-06","2,272","불검출","불검출","적합"
"21","냉장갈치","후쿠오카현","2017-03-06","435","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-03-06","4,446","불검출","불검출","적합"
"23","냉장명태","홋카이도","2017-03-06","1,080","불검출","불검출","적합"
"24","냉장대구","홋카이도","2017-03-06","50","불검출","불검출","적합"
"25","냉장명태","홋카이도","2017-03-06","4,446","불검출","불검출","적합"
"26","냉장명태","홋카이도","2017-03-06","1,080","불검출","불검출","적합"
"27","냉장대구","홋카이도","2017-03-06","50","불검출","불검출","적합"
"28","냉장명태","홋카이도","2017-03-06","2,160","불검출","불검출","적합"
"29","냉장대구","홋카이도","2017-03-06","1,820","불검출","불검출","적합"
"30","냉장갈치","효고현","2017-03-06","376","불검출","불검출","적합"
"31","냉장갈치","와카야마현","2017-03-06","1,168","불검출","불검출","적합"
"32","냉장갈치","효고현","2017-03-06","550","불검출","불검출","적합"
"33","냉장가오리","에히메현","2017-03-06","360","불검출","불검출","적합"
"34","냉장준치","구마모토현","2017-03-06","378","불검출","불검출","적합"
"35","냉장준치","효고현","2017-03-06","154","불검출","불검출","적합"
"36","냉장갈치","오이타현","2017-03-06","440","불검출","불검출","적합"
