"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","296","1,586,334","2","3,435","245","1,553,976","2","123","47","28,800"
"11.19","145","491,213","1","3,420","109","479,920","0","0","35","7,873"
"11.20","151","1,095,121","1","15","136","1,074,056","2","123","12","20,927"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
