"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"112","숙면","아이치현","2018-09-29","2,784","불검출","불검출","적합"
"113","카레(커리)","나가노현","2018-06-28","2,673","불검출","불검출","적합"
"114","카레(커리)","나가노현","2018-08-01","6,237","불검출","불검출","적합"
"115","맥주","후쿠오카현","2018-10-11","58,500","불검출","불검출","적합"
"116","고추냉이/신선,냉
장","도쿄도","2018-10-29","40","불검출","불검출","적합"
"117","고추냉이/신선,냉
장","나가사키현","2018-11-09","10","불검출","불검출","적합"
"118","청주","이와테현","2018-11-01","666","불검출","불검출","적합"
"119","청주","이와테현","2018-11-01","216","불검출","불검출","적합"
"120","고형차","교토부","2018-11-01","1,000","불검출","불검출","적합"
"121","당류가공품","지바현","2018-10-02","36","불검출","불검출","적합"
"122","합성향료","지바현","2018-10-18","24","불검출","불검출","적합"
"123","혼합제제","지바현","2018-10-18","400","불검출","불검출","적합"
"124","혼합제제","지바현","2018-10-25","156","불검출","불검출","적합"
"125","혼합제제","지바현","2018-10-18","30","불검출","불검출","적합"
"126","효모식품","오이타현","2018-09-01","100","불검출","불검출","적합"
"127","맥주","후쿠오카현","2018-10-18","369,396","불검출","불검출","적합"
"128","청주","이시카와현","2018-09-10","43","불검출","불검출","적합"
"129","맥주","아이치현","2018-10-10","14,126","불검출","불검출","적합"
"130","밀가루","훗카이도","2018-09-20","1,740","불검출","불검출","적합"
"131","액상커피","시가현","2018-09-12","10,800","불검출","불검출","적합"
"132","액상커피","효고현","2018-10-03","2,250","불검출","불검출","적합"
"133","인스턴트커피","효고현","2018-09-26","23","불검출","불검출","적합"
"134","인스턴트커피","오사카부","2018-10-10","65","불검출","불검출","적합"
"135","캔디류","니가타현","2018-10-19","420","불검출","불검출","적합"
"136","캔디류","니가타현","2018-10-18","180","불검출","불검출","적합"
"137","초콜릿가공품","사이타마현","2018-09-14","66","불검출","불검출","적합"
"138","초콜릿가공품","사이타마현","2018-09-14","96","불검출","불검출","적합"
"139","초콜릿가공품","사이타마현","2018-09-14","113","불검출","불검출","적합"
"140","인스턴트커피","오사카부","2018-10-03","65","불검출","불검출","적합"
"141","식물성크림","도치기현","2018-09-11","24","불검출","불검출","적합"
"142","생면","가가와현","2018-09-10","4,164","불검출","불검출","적합"
"143","인스턴트커피","오사카부","2018-08-30","19","불검출","불검출","적합"
