"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","캔디류","오사카부","2018-10-01","573","불검출","불검출","적합"
"48","캔디류","아이치현","2018-09-03","5,175","불검출","불검출","적합"
"49","캔디류","아이치현","2018-09-03","5,175","불검출","불검출","적합"
"50","과자","나가노현","2018-10-10","276","불검출","불검출","적합"
"51","향신료조제품","아이치현","2018-10-02","500","불검출","불검출","적합"
"52","소스","나가사키현","2018-10-02","700","불검출","불검출","적합"
"53","카레(커리)","나라현","2018-09-03","1,000","불검출","불검출","적합"
"54","소스","사가현","2018-09-06","900","불검출","불검출","적합"
"55","마요네즈","효고현","2018-09-27","1,800","불검출","불검출","적합"
"56","소스","사가현","2018-08-28","19,800","불검출","불검출","적합"
"57","카레(커리)","나라현","2018-09-26","1,600","불검출","불검출","적합"
"58","카레(커리)","나라현","2018-10-10","1,000","불검출","불검출","적합"
"59","카레(커리)","아이치현","2018-09-04","1,200","불검출","불검출","적합"
"60","카레(커리)","나라현","2018-09-21","1,400","불검출","불검출","적합"
"61","카레(커리)","나라현","2018-10-02","1,000","불검출","불검출","적합"
"62","캔디류","후쿠시마현","2018-07-02","176","불검출","불검출","적합"
"63","과자","니가타현","2018-10-01","540","불검출","불검출","적합"
"64","캔디류","아이치현","2018-09-02","768","불검출","불검출","적합"
"65","캔디류","아이치현","2018-09-02","720","불검출","불검출","적합"
"66","캔디류","아이치현","2018-08-06","540","불검출","불검출","적합"
"67","떡류","도치기현","2018-10-02","1,500","불검출","불검출","적합"
"68","소스","히로시마현","2018-09-19","900","불검출","불검출","적합"
"69","건어포","에히메현","2018-10-19","956","불검출","불검출","적합"
"70","당류가공품","가나가와현","2018-10-02","295","불검출","불검출","적합"
"71","당류가공품","가나가와현","2018-09-25","995","불검출","불검출","적합"
"72","혼합제제","오카야마현","2018-10-24","300","불검출","불검출","적합"
"73","혼합제제","효고현","2018-10-25","34","불검출","불검출","적합"
"74","혼합제제","효고현","2018-10-25","17","불검출","불검출","적합"
"75","혼합제제","효고현","2018-10-26","17","불검출","불검출","적합"
"76","혼합제제","효고현","2018-10-25","51","불검출","불검출","적합"
"77","혼합제제","효고현","2018-10-29","340","불검출","불검출","적합"
"78","혼합제제","효고현","2018-10-29","255","불검출","불검출","적합"
"79","기타천연착향료","효고현","2018-10-23","68","불검출","불검출","적합"
