"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"113","유바","아이치현","2018-09-10","132","불검출","불검출","적합"
"114","혼합제제","도쿄도","2018-10-25","75","불검출","불검출","적합"
"115","청주","아키타현","2018-11-05","216","불검출","불검출","적합"
"116","혼합제제","에히메현","2018-11-06","450","불검출","불검출","적합"
"117","청주","아키타현","2018-11-05","518","불검출","불검출","적합"
"118","커피/건조","브라질","2014-12-01","3,420","불검출","불검출","적합"
"119","청주","나라현","2018-10-24","104","불검출","불검출","적합"
"120","초콜릿","훗카이도","2018-10-25","72","불검출","불검출","적합"
"121","청주","나라현","2018-10-25","259","불검출","불검출","적합"
"122","초콜릿가공품","훗카이도","2018-10-25","125","불검출","불검출","적합"
"123","초콜릿가공품","훗카이도","2018-10-25","86","불검출","불검출","적합"
"124","초콜릿가공품","훗카이도","2018-10-25","32","불검출","불검출","적합"
"125","초콜릿가공품","훗카이도","2018-10-25","54","불검출","불검출","적합"
"126","초콜릿가공품","훗카이도","2018-10-25","135","불검출","불검출","적합"
"127","초콜릿가공품","훗카이도","2018-10-25","428","불검출","불검출","적합"
"128","초콜릿가공품","훗카이도","2018-10-25","50","불검출","불검출","적합"
"129","초콜릿","훗카이도","2018-10-25","20","불검출","불검출","적합"
"130","밀크초콜릿","훗카이도","2018-10-25","45","불검출","불검출","적합"
"131","초콜릿가공품","훗카이도","2018-10-25","54","불검출","불검출","적합"
"132","과자","훗카이도","2018-10-25","57","불검출","불검출","적합"
"133","초콜릿가공품","훗카이도","2018-10-25","57","불검출","불검출","적합"
"134","초콜릿가공품","훗카이도","2018-10-25","161","불검출","불검출","적합"
"135","초콜릿가공품","훗카이도","2018-10-25","95","불검출","불검출","적합"
"136","기타가공품","와카야마현","2018-10-14","2,000","불검출","불검출","적합"
"137","혼합제제","효고현","2018-10-26","17","불검출","불검출","적합"
"138","합성향료","효고현","2018-10-29","34","불검출","불검출","적합"
"139","합성향료","효고현","2018-10-30","17","불검출","불검출","적합"
"140","혼합제제","효고현","2018-10-23","17","불검출","불검출","적합"
"141","혼합제제","효고현","2018-10-29","17","불검출","불검출","적합"
"142","혼합제제","효고현","2018-10-29","17","불검출","불검출","적합"
"143","혼합제제","효고현","2018-10-29","17","불검출","불검출","적합"
"144","혼합제제","효고현","2018-10-29","100","불검출","불검출","적합"
"145","혼합제제","효고현","2018-10-25","17","불검출","불검출","적합"
