"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"79","캔디류","아이치현","2018-10-15","3,765","불검출","불검출","적합"
"80","소주","미야자키현","2018-07-06","259","불검출","불검출","적합"
"81","청주","효고현","2018-10-09","540","불검출","불검출","적합"
"82","청주","효고현","2018-10-15","72","불검출","불검출","적합"
"83","덱스트린","효고현","2018-07-26","25,600","불검출","불검출","적합"
"84","소스","지바현","2018-09-04","790","불검출","불검출","적합"
"85","소스","구마모토현","2018-09-27","240","불검출","불검출","적합"
"86","소스","구마모토현","2018-09-18","240","불검출","불검출","적합"
"87","유탕면","도치기현","2018-10-03","115","불검출","불검출","적합"
"88","유탕면","도치기현","2018-10-13","230","불검출","불검출","적합"
"89","유탕면","도치기현","2018-10-11","115","불검출","불검출","적합"
"90","유탕면","도치기현","2018-10-04","115","불검출","불검출","적합"
"91","유탕면","도치기현","2018-10-12","115","불검출","불검출","적합"
"92","건면","나가노현","2018-10-10","400","불검출","불검출","적합"
"93","건면","나가노현","2018-10-09","200","불검출","불검출","적합"
"94","캔디류","도쿄도","2018-10-19","161","불검출","불검출","적합"
"95","캔디류","도쿄도","2018-10-17","165","불검출","불검출","적합"
"96","어묵","ETC","2018-11-01","5,880","불검출","불검출","적합"
"97","어묵","ETC","2018-11-01","2,160","불검출","불검출","적합"
"98","과자","도쿠시마현","2018-09-29","1,050","불검출","불검출","적합"
"99","향신료조제품","훗카이도","2018-10-10","250","불검출","불검출","적합"
"100","과자","도쿠시마현","2018-09-28","2,625","불검출","불검출","적합"
"101","과자","야마가타현","2018-10-12","1,261","불검출","불검출","적합"
"102","숙면","KAGAWA","2018-09-15","1,000","불검출","불검출","적합"
"103","숙면","아이치현","2018-10-09","6,000","불검출","불검출","적합"
"104","혼합제제","나가노현","2018-10-10","198","불검출","불검출","적합"
"105","조림류","훗카이도","2018-10-31","720","불검출","불검출","적합"
"106","당류가공품","효고현","2018-10-31","160","불검출","불검출","적합"
"107","캔디류","아이치현","2018-11-06","900","불검출","불검출","적합"
"108","캔디류","아이치현","2018-11-07","348","불검출","불검출","적합"
"109","캔디류","아이치현","2018-11-06","240","불검출","불검출","적합"
"110","볶은커피","오사카부","2018-10-03","2,661","불검출","불검출","적합"
"111","소스","도치기현","2018-09-11","12,355","불검출","불검출","적합"
