"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"112","카레(커리)","니가타현","2018-08-31","660","불검출","불검출","적합"
"113","카레(커리)","니가타현","2018-09-24","396","불검출","불검출","적합"
"114","복합조미식품","니가타현","2018-10-05","347","불검출","불검출","적합"
"115","향신료조제품","사이타마현","2018-08-31","48","불검출","불검출","적합"
"116","향신료조제품","사이타마현","2018-10-10","1,116","불검출","불검출","적합"
"117","향신료조제품","나가노현","2018-09-27","172","불검출","불검출","적합"
"118","카레(커리)","니가타현","2018-09-24","396","불검출","불검출","적합"
"119","합성향료","오카야마현","2018-10-29","45","불검출","불검출","적합"
"120","합성향료","도쿄도","2018-10-26","20","불검출","불검출","적합"
"121","혼합제제","오사카부","2018-10-03","600","불검출","불검출","적합"
"122","기타천연착향료","오카야마현","2018-10-26","135","불검출","불검출","적합"
"123","혼합제제","오카야마현","2018-10-29","750","불검출","불검출","적합"
"124","캔디류","아이치현","2018-10-22","432","불검출","불검출","적합"
"125","효모식품","오이타현","2018-07-31","6,000","불검출","불검출","적합"
"126","건어포","시즈오카현","2018-10-24","105","불검출","불검출","적합"
"127","과자","히로시마현","2018-09-03","121","불검출","불검출","적합"
"128","과자","히로시마현","2018-09-03","122","불검출","불검출","적합"
"129","청주","니가타현","2018-10-18","518","불검출","불검출","적합"
"130","청주","이바라키현","2018-10-17","3,840","불검출","불검출","적합"
"131","청주","이바라키현","2018-10-17","518","불검출","불검출","적합"
"132","청주","니가타현","2018-10-19","1,998","불검출","불검출","적합"
"133","건어포","시즈오카현","2018-10-24","102","불검출","불검출","적합"
"134","고추냉이/신선,냉
장","시즈오카현","2018-11-12","15","불검출","불검출","적합"
"135","풀루란","오카야마현","2018-09-11","110","불검출","불검출","적합"
"136","청주","효고현","2018-10-31","9,216","불검출","불검출","적합"
"137","기타 주류","효고현","2018-10-11","3,888","불검출","불검출","적합"
"138","초콜릿","훗카이도","2018-10-25","18","불검출","불검출","적합"
"139","건면","아키타현","2018-10-11","1,200","불검출","불검출","적합"
"140","빵류","훗카이도","2018-10-15","137","불검출","불검출","적합"
"141","빵류","훗카이도","2018-10-15","782","불검출","불검출","적합"
"142","빵류","훗카이도","2018-10-15","137","불검출","불검출","적합"
"143","빵류","훗카이도","2018-10-15","4,560","불검출","불검출","적합"
"144","청주","효고현","2018-09-05","840","불검출","불검출","적합"
