"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"46","청주","고치현","2018-10-01","86","불검출","불검출","적합"
"47","혼합제제","효고현","2018-11-07","90","불검출","불검출","적합"
"48","혼합제제","히로시마현","2018-10-24","10","불검출","불검출","적합"
"49","캔디류","후쿠오카현","2018-09-11","4,500","불검출","불검출","적합"
"50","혼합장","나가노현","2018-10-29","15,000","불검출","불검출","적합"
"51","혼합장","나가노현","2018-10-23","4,000","불검출","불검출","적합"
"52","혼합장","나가노현","2018-11-02","1,000","불검출","불검출","적합"
"53","볶은커피","미에현","2018-07-02","38","불검출","불검출","적합"
"54","양조간장","지바현","2018-10-19","7,822","불검출","불검출","적합"
"55","양조간장","지바현","2018-10-16","6,937","불검출","불검출","적합"
"56","볶은커피","미에현","2018-08-02","84","불검출","불검출","적합"
"57","건어포류","아이치현","2018-10-30","402","불검출","불검출","적합"
"58","종국","아키타현","2018-10-31","3","불검출","불검출","적합"
"59","초콜릿가공품","사이타마현","2018-10-22","125","불검출","불검출","적합"
"60","초콜릿가공품","사이타마현","2018-10-22","312","불검출","불검출","적합"
"61","초콜릿가공품","사이타마현","2018-10-17","141","불검출","불검출","적합"
"62","초콜릿가공품","사이타마현","2018-09-18","74","불검출","불검출","적합"
"63","초콜릿가공품","사이타마현","2018-10-17","115","불검출","불검출","적합"
"64","기타장류","효고현","2018-10-02","1,548","불검출","불검출","적합"
"65","카레(커리)","나라현","2018-08-10","2,000","불검출","불검출","적합"
"66","혼합제제","오사카부","2018-10-17","16,104","불검출","불검출","적합"
"67","청주","효고현","2018-10-09","720","불검출","불검출","적합"
"68","청주","효고현","2018-10-16","840","불검출","불검출","적합"
"69","청주","효고현","2018-07-27","900","불검출","불검출","적합"
"70","청주","효고현","2018-06-19","1,500","불검출","불검출","적합"
"71","청주","효고현","2018-10-19","1,080","불검출","불검출","적합"
"72","청주","사이타마현","2018-10-02","108","불검출","불검출","적합"
"73","청주","나라현","2018-10-12","180","불검출","불검출","적합"
"74","당류가공품","교토부","2018-10-10","157","불검출","불검출","적합"
"75","건면","효고현","2018-09-14","192","불검출","불검출","적합"
"76","당류가공품","교토부","2018-10-15","180","불검출","불검출","적합"
"77","당류가공품","교토부","2018-09-25","58","불검출","불검출","적합"
"78","캔디류","아이치현","2018-10-26","300","불검출","불검출","적합"
