"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"79","캔디류","아이치현","2018-10-19","94","불검출","불검출","적합"
"80","캔디류","아이치현","2018-10-19","128","불검출","불검출","적합"
"81","캔디류","도쿄도","2018-10-10","161","불검출","불검출","적합"
"82","소스","구마모토현","2018-10-12","432","불검출","불검출","적합"
"83","즉석조리식품","미에현","2018-09-12","29,209","불검출","불검출","적합"
"84","즉석조리식품","미에현","2018-09-11","9,583","불검출","불검출","적합"
"85","즉석조리식품","미에현","2018-09-10","15,813","불검출","불검출","적합"
"86","청주","니가타현","2018-09-21","86","불검출","불검출","적합"
"87","맥주","후쿠오카현","2018-10-18","69,792","불검출","불검출","적합"
"88","맥주","후쿠오카현","2018-10-18","16,783","불검출","불검출","적합"
"89","맥주","후쿠오카현","2018-11-01","23,520","불검출","불검출","적합"
"90","청주","효고현","2018-10-16","600","불검출","불검출","적합"
"91","맥주","오이타현","2018-10-18","99,360","불검출","불검출","적합"
"92","청주","효고현","2018-10-23","300","불검출","불검출","적합"
"93","곡류가공품","히로시마현","2018-10-23","11,804","불검출","불검출","적합"
"94","맥주","오이타현","2018-10-11","4,000","불검출","불검출","적합"
"95","맥주","오이타현","2018-10-11","10,280","불검출","불검출","적합"
"96","맥주","오이타현","2018-10-18","115,782","불검출","불검출","적합"
"97","맥주","오이타현","2018-09-06","65,964","불검출","불검출","적합"
"98","과자","야마가타현","2018-10-09","153","불검출","불검출","적합"
"99","과자","니가타현","2018-10-19","108","불검출","불검출","적합"
"100","과자","니가타현","2018-10-17","72","불검출","불검출","적합"
"101","초콜릿가공품","니가타현","2018-10-25","118","불검출","불검출","적합"
"102","과자","야마가타현","2018-10-17","91","불검출","불검출","적합"
"103","캔디류","니가타현","2018-10-19","269","불검출","불검출","적합"
"104","초콜릿가공품","니가타현","2018-10-19","93","불검출","불검출","적합"
"105","향신료조제품","사이타마현","2018-08-29","420","불검출","불검출","적합"
"106","빵류","사가현","2018-11-01","422","불검출","불검출","적합"
"107","맥주","후쿠오카현","2018-10-01","378,317","불검출","불검출","적합"
"108","아황산나트륨","교토부","2018-10-22","3,000","불검출","불검출","적합"
"109","빵류","사가현","2018-11-02","424","불검출","불검출","적합"
"110","빵류","사가현","2018-11-05","2,520","불검출","불검출","적합"
"111","빵류","사가현","2018-10-31","401","불검출","불검출","적합"
