"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","28건","-","-","114,734","-","-","-"
"1","활가리비","홋카이도","2014-11-12","6,700","불검출","불검출","적합"
"2","냉동상어(청상아리,F)","태평양","2014-11-12","4,748","불검출","불검출","적합"
"3","냉동상어(청상아리,F)","인도양","2014-11-12","2,323","불검출","불검출","적합"
"4","냉동상어(청상아리,F)","대서양","2014-11-12","602","불검출","불검출","적합"
"5","냉동다랑어(눈다랑어,F,횟감)","대서양","2014-11-12","547","불검출","불검출","적합"
"6","활장어(먹장어)","나가사키현","2014-11-12","1,912","불검출","불검출","적합"
"7","냉동가리비(외투막)","홋카이도","2014-11-12","24,000","불검출","불검출","적합"
"8","냉장갈치","오이타현","2014-11-12","715","불검출","불검출","적합"
"9","냉장갈치","효고현","2014-11-12","90","불검출","불검출","적합"
"10","냉장민어(수조기)","야마구치현","2014-11-12","135","불검출","불검출","적합"
"11","냉장갈치","야마구치현","2014-11-12","265","불검출","불검출","적합"
"12","냉장갈치","오이타현","2014-11-12","560","불검출","불검출","적합"
"13","냉장갈치","야마구치현","2014-11-12","280","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2014-11-12","8,815","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2014-11-12","9,588","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2014-11-12","9,550","불검출","불검출","적합"
"17","냉장가오리","야마구치현","2014-11-12","624","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2014-11-12","3,092","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2014-11-12","8,610","불검출","불검출","적합"
"20","활가리비","홋카이도","2014-11-12","7,347","불검출","불검출","적합"
"21","냉장갈치","에히메현","2014-11-12","336","불검출","불검출","적합"
"22","냉장갈치","에히메현","2014-11-12","348","불검출","불검출","적합"
"23","활꼬막","후쿠오카현","2014-11-12","760","불검출","불검출","적합"
"24","활꼬막(새꼬막)","후쿠오카현","2014-11-12","2,180","불검출","불검출","적합"
"25","활꼬막(새꼬막)","후쿠오카현","2014-11-12","4,460","불검출","불검출","적합"
"26","활꼬막(새꼬막)","후쿠오카현","2014-11-12","7,730","불검출","불검출","적합"
"27","활돔(벵에돔)","오이타현","2014-11-12","1,192","불검출","불검출","적합"
"28","활가리비","홋카이도","2014-11-12","7,225","불검출","불검출","적합"
