"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","82,394","-","-","-"
"1","활돔(참돔)","구마모토현","2014-11-13","3,819","불검출","불검출","적합"
"2","활돔(벵에돔)","구마모토현","2014-11-13","1,109","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-11-13","5,969","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-11-13","13,946","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2014-11-13","8,624","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2014-11-13","8,623","불검출","불검출","적합"
"7","냉동가리비(외투막)","홋카이도","2014-11-13","23,000","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,목살) 시즈오카현","","2014-11-13","190","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살) 대서양","","2014-11-13","1,120","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,F,횟감)","대서양","2014-11-13","475","불검출","불검출","적합"
"11","활꼬막(새꼬막)","후쿠오카현","2014-11-13","2,960","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-11-13","2,880","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2014-11-13","2,581","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2014-11-13","2,658","불검출","불검출","적합"
"15","활꼬막","사가현","2014-11-13","480","불검출","불검출","적합"
"16","활꼬막(새꼬막)","사가현","2014-11-13","1,700","불검출","불검출","적합"
"17","활꼬막","사가현","2014-11-13","480","불검출","불검출","적합"
"18","활꼬막(새꼬막)","사가현","2014-11-13","1,780","불검출","불검출","적합"
